영화 코드,영화명(국문),영화명(영문),제작연도,개봉일,영화유형,제작상태,제작국가,영화장르,대표 제작국가,대표 장르,영화감독,제작사 코드,제작사명
20200162,소년시절의 너,Better Days,2019,20200709,장편,개봉,중국,"멜로/로맨스,드라마,범죄,가족",중국,멜로/로맨스,[{'peopleNm': '증국상'}],정보 없음,정보 없음
20207561,싸움의 기술 2,The Art of Fighting 2,2020,20200522,장편,개봉,한국,액션,한국,액션,[{'peopleNm': '김희성'}],정보 없음,정보 없음
20190972,싸움의 기술,The Art of Fighting,2019,20200227,장편,개봉,한국,액션,한국,액션,[{'peopleNm': '김희성'}],정보 없음,정보 없음
20193385,하이큐!! 땅 VS 하늘,Haikyu!! OVA4 and Haikyu!! OVA5,2019,20200123,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '미츠나카 스스무'}],정보 없음,정보 없음
20206141,바이올렛 에버가든 – 영원과 자동 수기 인형 -, Violet Evergarden - Eternity and the Auto Memory Doll,2019,20200326,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '후지타 하루카'}],정보 없음,정보 없음
20206547,극장판 바이올렛 에버가든,Violet Evergarden: The Movie,2020,20201112,장편,개봉,일본,"애니메이션,드라마,판타지",일본,애니메이션,[{'peopleNm': '이시다테 타이치'}],정보 없음,정보 없음
20195711,너는 달밤에 빛나고,You Shine In The Moonlight,2019,20200610,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '츠키카와 쇼'}],정보 없음,정보 없음
20192697,미스터 보스,Mr. Boss,2020,20201230,장편,개봉,한국,"드라마,액션",한국,드라마,[{'peopleNm': '김형기'}],정보 없음,정보 없음
20206082,들리나요?,,2020,20200610,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,"[{'peopleNm': '김봉한'}, {'peopleNm': '신승환'}]",정보 없음,정보 없음
20193862,엄마 바람피게하기 ,Make Mom Have Affair,2019,20200116,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '윤원규'}],정보 없음,정보 없음
20205621,시호,First Love,2019,20200227,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '홍수동'}],정보 없음,정보 없음
20207341,레이니 데이 인 뉴욕, A Rainy Day in New York,2019,20200506,장편,개봉,미국,"코미디,멜로/로맨스",미국,코미디,[{'peopleNm': '우디 앨런'}],정보 없음,정보 없음
20208261,범털,King of Prison,2020,20200514,장편,개봉,한국,"드라마,범죄",한국,드라마,[{'peopleNm': '강태호'}],정보 없음,정보 없음
20124722,피아니스트의 전설,The Legend Of 1900,1998,20200101,장편,개봉,이탈리아,"드라마,판타지,뮤지컬",이탈리아,드라마,[{'peopleNm': '쥬세페 토르나토레'}],정보 없음,정보 없음
20183791,바다로 가자,Forbidden Fatherland,2018,20200618,장편,개봉,한국,"가족,다큐멘터리,전쟁",한국,가족,[{'peopleNm': '김량'}],정보 없음,정보 없음
20183358,겨울밤에,Winter's Night,2018,20201210,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '장우진'}],정보 없음,정보 없음
20181169,나는보리,Bori,2018,20200521,장편,개봉,한국,"가족,드라마",한국,가족,[{'peopleNm': '김진유'}],정보 없음,정보 없음
20190735,마티아스와 막심,Matthias & Maxime,2019,20200723,장편,개봉,캐나다,드라마,캐나다,드라마,[{'peopleNm': '자비에 돌란'}],정보 없음,정보 없음
20209076,오피스텔: 친구애인,,2020,20201005,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '이하'}],정보 없음,정보 없음
20182447,클로젯,The Closet,2018,20200205,장편,개봉,한국,"미스터리,드라마",한국,미스터리,[{'peopleNm': '김광빈'}],정보 없음,정보 없음
20201989,롯폰기:불타는 하룻밤,,2019,20201116,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '미시마 로쿠사부로'}],정보 없음,정보 없음
20202181,이별식당,Farewell Restaurant,2019,20200827,장편,개봉,한국,"뮤지컬,드라마,멜로/로맨스",한국,뮤지컬,[{'peopleNm': '임왕태'}],정보 없음,정보 없음
20206063,원정녀 1호의 사연 무삭제,,2020,20200302,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '최성은'}],정보 없음,정보 없음
20202962,맛있는 이모,,2020,20200721,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '이동준'}],정보 없음,정보 없음
20193172,바람피기 좋은 하루 ,,2019,20200922,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '김진우'}],정보 없음,정보 없음
20207855,바람피기 좋은 날,,2019,20200923,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '이즈미 류지'}],정보 없음,정보 없음
20207120,하녀엄마 : 끝없는 정사,,2020,20201009,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '노세기'}],정보 없음,정보 없음
20206761,밀애 : 친구엄마 3,,2020,20200629,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '최찬호'}],정보 없음,정보 없음
20203763,충격 실제정사,,2020,20201221,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '최진철'}],정보 없음,정보 없음
20200766,실제정사,,2020,20200617,장편,개봉,한국,"성인물(에로),드라마,코미디,멜로/로맨스",한국,성인물(에로),[{'peopleNm': '김석만'}],정보 없음,정보 없음
20204107,주디,Judy,2019,20200325,장편,개봉,영국,"드라마,멜로/로맨스",영국,드라마,[{'peopleNm': '루퍼트 굴드'}],정보 없음,정보 없음
20193450,반도,Peninsula,2020,20200715,장편,개봉,한국,"액션,드라마",한국,액션,[{'peopleNm': '연상호'}],정보 없음,정보 없음
20181105,기억의 전쟁,Untold,2018,20200227,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '이길보라'}],정보 없음,정보 없음
20197922,다만 악에서 구하소서,DELIVER US FROM EVIL,2019,20200805,장편,개봉,한국,"범죄,액션",한국,범죄,[{'peopleNm': '홍원찬'}],정보 없음,정보 없음
20196938,트랜짓,Transit,2018,20200702,장편,개봉,독일,"드라마,SF",독일,드라마,[{'peopleNm': '크리스티안 펫졸드'}],정보 없음,정보 없음
20201173,운디네,Undine,2020,20201224,장편,개봉,독일,"드라마,멜로/로맨스",독일,드라마,[{'peopleNm': '크리스티안 펫졸드'}],정보 없음,정보 없음
20202502,애프터: 그 후,After We Collided,2020,20201007,장편,개봉,미국,"멜로/로맨스,드라마",미국,멜로/로맨스,[{'peopleNm': '로저 컴블'}],정보 없음,정보 없음
20200909,스왈로우,Swallow,2019,20200703,장편,개봉,"미국,프랑스","미스터리,스릴러",미국,미스터리,[{'peopleNm': '카를로 미라벨라 데이비스'}],정보 없음,정보 없음
20201174,언플랜드,Unplanned,2019,20201217,장편,개봉,미국,드라마,미국,드라마,"[{'peopleNm': '척 콘젤만'}, {'peopleNm': '캐리 솔로몬'}]",정보 없음,정보 없음
20185616,기도의 힘,War Room,2015,20200409,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '알렉스 켄드릭'}],정보 없음,정보 없음
20207282,태양의 소녀들,Girls of the Sun,2018,20201022,장편,개봉,프랑스,"드라마,전쟁",프랑스,드라마,[{'peopleNm': '에바 허슨'}],정보 없음,정보 없음
20206424,사랑하고 있습니까,Are you in love,2019,20200325,장편,개봉,한국,"판타지,멜로/로맨스",한국,판타지,[{'peopleNm': '김정권'}],정보 없음,정보 없음
20207723,보이콰이어,Boychoir,2014,20200514,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '프랑소아 지라드'}],정보 없음,정보 없음
20209954,광주비디오: 사라진 4시간,Gwangju Video: The missing,2020,20200716,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '이조훈'}],정보 없음,정보 없음
20202853,장 미쉘 바스키아: 더 레이디언트 차일드,Jean-Michel Basquiat: The Radiant Child,2010,20201209,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,[{'peopleNm': '탐라 데이비스'}],정보 없음,정보 없음
20190582,내가 죽던 날,THE DAY I DIED : UNCLOSED CASE,2020,20201112,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '박지완'}],정보 없음,정보 없음
20192193,도굴,Collectors,2020,20201104,장편,개봉,한국,범죄,한국,범죄,[{'peopleNm': '박정배'}],정보 없음,정보 없음
20209021,런 보이 런,RUN BOY RUN,2020,20200528,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '오원재'}],정보 없음,정보 없음
20196842,걸즈 앤 판처 최종장 제1화,GIRLS und PANZER das FINALE: Part I,2017,20200108,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '미즈시마 츠토무'}],정보 없음,정보 없음
20209946,담쟁이,Take Me Home,2020,20201028,장편,개봉,한국,"가족,드라마",한국,가족,[{'peopleNm': '한제이'}],정보 없음,정보 없음
20209111,슈퍼펫,Stardog and Turbocat,2019,20200813,장편,개봉,영국,애니메이션,영국,애니메이션,[{'peopleNm': '벤 스미스'}],정보 없음,정보 없음
20205262,엽문4: 더 파이널,Ip Man4: The Finale,2019,20200401,장편,개봉,홍콩,"액션,드라마",홍콩,액션,[{'peopleNm': '엽위신'}],정보 없음,정보 없음
20207531,퍼스트 러브,First Love,2019,20201217,장편,개봉,일본,"범죄,멜로/로맨스,액션",일본,범죄,[{'peopleNm': '미이케 다카시'}],정보 없음,정보 없음
20206021,건즈 아킴보,Guns Akimbo,2020,20200415,장편,개봉,영국,액션,영국,액션,[{'peopleNm': '제이슨 레이 하우덴'}],정보 없음,정보 없음
20178401,검객,The Swordsman,2020,20200923,장편,개봉,한국,액션,한국,액션,[{'peopleNm': '최재훈'}],정보 없음,정보 없음
20190601,디바,Diva,2020,20200923,장편,개봉,한국,"스릴러,미스터리",한국,스릴러,[{'peopleNm': '조슬예'}],정보 없음,정보 없음
20192623,어서오시게스트하우스,Welcome to the Guesthouse,2019,20200813,장편,개봉,한국,"드라마,코미디",한국,드라마,[{'peopleNm': '심요한'}],정보 없음,정보 없음
20201002,조제,Josée,2020,20201210,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '김종관'}],정보 없음,정보 없음
20194242,왕대륙의 기묘기사,Ghost Blows Out The Light,2016,20200430,장편,개봉,중국,기타,중국,기타,[{'peopleNm': '조소구'}],정보 없음,정보 없음
20193666,오! 문희,Oh! My Gran,2020,20200902,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '정세교'}],정보 없음,정보 없음
20199816,담보,Pawn,2020,20200929,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '강대규'}],정보 없음,정보 없음
20202625,마지막 휴가,Last Holiday,2020,20201210,장편,개봉,한국,기타,한국,기타,[{'peopleNm': '노거경'}],정보 없음,정보 없음
20183385,카오산 탱고,"On the Road, Khaosan Tango",2020,20200730,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '김범삼'}],정보 없음,정보 없음
20200246,부활: 그 증거,Stigma,2020,20201008,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김상철'}],정보 없음,정보 없음
20204098,안티고네,Antigone,2019,20201119,장편,개봉,캐나다,"드라마,범죄",캐나다,드라마,[{'peopleNm': '소피 드라스프'}],정보 없음,정보 없음
20198484,나를 구하지 마세요,Please Don't Save Me,2020,20200910,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '정연경'}],정보 없음,정보 없음
20195962,증발,Evaporated,2019,20201112,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김성민'}],정보 없음,정보 없음
20190562,울지마 톤즈 2 : 슈크란 바바,,2019,20200109,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '강성옥'}],정보 없음,정보 없음
20196675,젊은이의 양지,Light for the Youth,2019,20201028,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '신수원'}],정보 없음,정보 없음
20202368,"내 어깨 위 고양이, 밥 2",A Gift from Bob,2020,20201224,장편,개봉,영국,"가족,드라마",영국,가족,[{'peopleNm': '찰스 마틴 스미스'}],정보 없음,정보 없음
20207256,황무지 5월의 고해,,2020,20201028,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김태영'}],정보 없음,정보 없음
20190811,너의 새는 노래할 수 있어 ,And Your Bird Can Sing ,2018,20200416,장편,개봉,일본,"멜로/로맨스,판타지",일본,멜로/로맨스,[{'peopleNm': '미야케 쇼'}],정보 없음,정보 없음
20192621,초능력소년사건,The Lapse,2018,20200528,장편,개봉,중국,"드라마,SF,판타지,액션,스릴러",중국,드라마,[{'peopleNm': '채수응'}],정보 없음,정보 없음
20196201,소리꾼,The Singer,2020,20200701,장편,개봉,한국,"사극,드라마",한국,사극,[{'peopleNm': '조정래'}],정보 없음,정보 없음
20181983,이웃사촌,Best Friend,2020,20201125,장편,개봉,한국,"드라마,코미디",한국,드라마,[{'peopleNm': '이환경'}],정보 없음,정보 없음
20188421,미스터 주: 사라진 VIP,MR. ZOO: THE MISSING VIP,2018,20200122,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '김태윤'}],정보 없음,정보 없음
20181162,돌멩이,Stone Skipping,2018,20201015,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김정식'}],정보 없음,정보 없음
20202852,욕정의 며느리3,Hitodzuma wa seppun ni ochiru yurusa renu gifu to no kuchidzuke,2020,20201210,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,[{'peopleNm': '카즈마'}],정보 없음,정보 없음
20181166,기도하는 남자,Pray,2018,20200220,장편,개봉,한국,"드라마,가족,범죄",한국,드라마,[{'peopleNm': '강동헌'}],정보 없음,정보 없음
20196800,루비,Ruby,2019,20200730,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '박한진'}],정보 없음,정보 없음
20196773,남매의 여름밤,Moving On,2019,20200820,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '윤단비'}],정보 없음,정보 없음
20207344,남편 친구,,2020,20201203,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '윤경식'}],정보 없음,정보 없음
20197853,잔칫날,Festival,2020,20201202,장편,개봉,한국,"드라마,가족",한국,드라마,[{'peopleNm': '김록경'}],정보 없음,정보 없음
20201841,부활,,2020,20200709,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '구수환'}],정보 없음,정보 없음
20200883,미드나이트 스카이,The Midnight Sky,2020,20201209,장편,개봉,미국,"드라마,판타지,SF",미국,드라마,[{'peopleNm': '조지 클루니'}],정보 없음,정보 없음
20202601,렛 힘 고,Let Him Go,2020,20201105,장편,개봉,미국,"범죄,스릴러,드라마",미국,범죄,[{'peopleNm': '토마스 베주차'}],정보 없음,정보 없음
20203842,페이트 스테이 나이트 헤븐즈필 제3장 스프링 송,Fate/stay night [Heaven's Feel] Ⅲ. spring song,2020,20201022,장편,개봉,일본,"애니메이션,액션,판타지",일본,애니메이션,[{'peopleNm': '스도 토모노리'}],정보 없음,정보 없음
20209430,열혈형사,Hot Blooded Detective,2019,20200618,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '윤여창'}],정보 없음,정보 없음
20078605,낙엽귀근,Getting Home,2008,20200924,장편,개봉,중국,코미디,중국,코미디,[{'peopleNm': '장양'}],정보 없음,정보 없음
20197032,후쿠오카,FUKUOKA,2019,20200827,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '장률'}],정보 없음,정보 없음
20190461,프랑스여자,A French Woman,2019,20200604,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김희정'}],정보 없음,정보 없음
20196672,럭키 몬스터,Lucky Monster,2019,20201203,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '봉준영'}],정보 없음,정보 없음
20190465,욕창,A Bedsore,2019,20200702,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '심혜정'}],정보 없음,정보 없음
20205341,선샤인 패밀리,Sunshine Family,2019,20201231,장편,개봉,"한국,필리핀",드라마,한국,드라마,[{'peopleNm': '김태식'}],정보 없음,정보 없음
20196750,웰컴 투 X-월드,Welcome to X-World,2019,20201029,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '한태의'}],정보 없음,정보 없음
20196701,69세,An Old Lady,2019,20200820,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '임선애'}],정보 없음,정보 없음
20200002,프리즈너,The Prisoner,2020,20200723,장편,개봉,한국,액션,한국,액션,[{'peopleNm': '양길영'}],정보 없음,정보 없음
20200471,스웨그,SWAG,2020,20201210,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '임성관'}],정보 없음,정보 없음
20190268,세트플레이,Set Play,2018,20201210,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '문승욱'}],정보 없음,정보 없음
20206928,낮손님,Mr. Daytime,2020,20200415,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '박세민'}],정보 없음,정보 없음
20203124,"이별유예, 일주일",,2020,20201209,장편,개봉,한국,"드라마,판타지",한국,드라마,[{'peopleNm': '김규현'}],정보 없음,정보 없음
20208523,용루각: 비정도시,Dragon Inn Part 1 : The City of Sadness,2020,20201203,장편,개봉,한국,액션,한국,액션,[{'peopleNm': '최상훈'}],정보 없음,정보 없음
20202128,100% 울프: 푸들이 될 순 없어,100% Wolf,2020,20201224,장편,개봉,호주,애니메이션,호주,애니메이션,[{'peopleNm': '알렉스 스타더만'}],정보 없음,정보 없음
20209869,힐빌리의 노래,Hillbilly Elegy,2020,20201111,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '론 하워드'}],정보 없음,정보 없음
20200419,맹크,Mank,2020,20201118,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '데이빗 핀처'}],정보 없음,정보 없음
20183642,뮤직 앤 리얼리티 ,Fiction & Other Realities,2018,20201223,장편,개봉,"한국,미국",드라마,한국,드라마,"[{'peopleNm': '빅 포니'}, {'peopleNm': '스티브 리'}]",정보 없음,정보 없음
20209836,개 같은 것들,Things like dogs,2019,20201217,장편,개봉,한국,"드라마,스릴러,미스터리,범죄,가족",한국,드라마,[{'peopleNm': '최종학'}],정보 없음,정보 없음
20207254,나의이름,THE NAME,2019,20201014,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '허동우'}],정보 없음,정보 없음
20190481,앙상블,Ensemble,2019,20201105,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '정형석'}],정보 없음,정보 없음
20205381,내언니전지현과 나,People in Elancia,2020,20201203,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '박윤진'}],정보 없음,정보 없음
20201687,기기괴괴 성형수,Beauty Water,2020,20200909,장편,개봉,한국,"공포(호러),스릴러",한국,공포(호러),[{'peopleNm': '조경훈'}],정보 없음,정보 없음
20209802,국도극장: 감독판,Somewhere in Between,2020,20200529,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '전지희'}],정보 없음,정보 없음
20193859,사라진 시간,ME AND ME,2019,20200618,장편,개봉,한국,"미스터리,드라마",한국,미스터리,[{'peopleNm': '정진영'}],정보 없음,정보 없음
20203504,라이어트: 기계들의 역습,Robot Riot,2020,20201223,장편,개봉,미국,"SF,전쟁,액션",미국,SF,[],정보 없음,정보 없음
20204643,다시 만난 날들,Da Capo,2019,20200924,장편,개봉,한국,"뮤지컬,드라마,멜로/로맨스",한국,뮤지컬,[{'peopleNm': '심찬양'}],정보 없음,정보 없음
20200583,요가학원 : 죽음의 쿤달리니,The Cursed Lesson,2019,20201118,장편,개봉,한국,공포(호러),한국,공포(호러),"[{'peopleNm': '전재홍'}, {'peopleNm': '김지한'}]",정보 없음,정보 없음
20201175,버든: 세상을 바꾸는 힘,Burden,2018,20201125,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '앤드류 헤클러'}],정보 없음,정보 없음
20202265,누군가 어디에서 나를 기다리면 좋겠다,I Wish Someone Were Waiting for Me Somewhere,2019,20201217,장편,개봉,프랑스,"드라마,가족",프랑스,드라마,[{'peopleNm': '아르노 비야르'}],정보 없음,정보 없음
20078865,함께 있을 수 있다면,Hunting and Gathering,2007,20201224,장편,개봉,프랑스,"멜로/로맨스,드라마",프랑스,멜로/로맨스,[{'peopleNm': '끌로드 베리'}],정보 없음,정보 없음
20202647,나이팅게일,The Nightingale,2018,20201230,장편,개봉,호주,스릴러,호주,스릴러,[{'peopleNm': '제니퍼 켄트'}],정보 없음,정보 없음
20202928,탱크 투 베를린,On the Road to Berlin,2015,20201223,장편,개봉,러시아,액션,러시아,액션,[],정보 없음,정보 없음
20202666,가을의 마티네,At the end of the Matinee,2019,20201231,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '니시타니 히로시'}],정보 없음,정보 없음
20200683,그날이 온다,The Day Shall Come,2019,20201209,장편,개봉,영국,코미디,영국,코미디,[{'peopleNm': '크리스토퍼 모리스'}],정보 없음,정보 없음
20204432,애비규환,MORE THAN FAMILY,2020,20201112,장편,개봉,한국,"드라마,코미디",한국,드라마,[{'peopleNm': '최하나'}],정보 없음,정보 없음
20200304,테우리,Teuri,2019,20200709,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이난'}],정보 없음,정보 없음
20198996,여름날,Days in a Summer,2019,20200820,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '오정석'}],정보 없음,정보 없음
20202002,인플루언서,Influnencer,2020,20201125,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '오영근'}],정보 없음,정보 없음
20197121,삼진그룹 영어토익반,SAMJIN COMPANY ENGLISH CLASS,2020,20201021,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이종필'}],정보 없음,정보 없음
20200127,우리 안의 그들,Their who inside of us,2020,20201101,장편,개봉,한국,기타,한국,기타,"[{'peopleNm': '김태진'}, {'peopleNm': '송원준'}, {'peopleNm': '이진영'}]",정보 없음,정보 없음
20205001,도망친 여자,The Woman Who Ran,2019,20200917,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '홍상수'}],정보 없음,정보 없음
20196673,에듀케이션,The Education,2019,20201126,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김덕중'}],정보 없음,정보 없음
20200129,러브라인,,2020,20201101,장편,개봉,한국,기타,한국,기타,"[{'peopleNm': '오두경'}, {'peopleNm': '김성훈'}, {'peopleNm': '권아영'}, {'peopleNm': '정다이'}]",정보 없음,정보 없음
20209368,네 번째 엄마,,2020,20201231,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '윤경식'}],정보 없음,정보 없음
20204171,며느리 : 탐스러운 육체,,2020,20201229,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '조태호'}],정보 없음,정보 없음
20203914,스와핑 : 자매의 남자들 무삭제,,2020,20201225,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '이대길'}],정보 없음,정보 없음
20203915,거짓말 : 친구엄마 무삭제,,2020,20201225,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '이대길'}],정보 없음,정보 없음
20202848,애첩,,2020,20201224,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '리차드 킴'}],정보 없음,정보 없음
20203288,신입 여사원,,2020,20201223,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로),[{'peopleNm': '한동호'}],정보 없음,정보 없음
20203210,더러운아내 무삭제판,,2019,20201223,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '최정자'}],정보 없음,정보 없음
20198014,형의 여자를 탐하다 무삭제,,2019,20201222,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김환'}],정보 없음,정보 없음
20202923,착한 유부녀들,,2020,20201221,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '조태호'}],정보 없음,정보 없음
20202847,애인공유,,2020,20201218,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '리차드 킴'}],정보 없음,정보 없음
20203543,섹스 소녀 10,,2020,20201218,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최진철'}],정보 없음,정보 없음
20204224,출장 마사지 : 흥분한 여자들 2 무삭제,,2019,20201216,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김진우'}],정보 없음,정보 없음
20205824,스와핑 : 선배의 아내 무삭제,,2019,20201216,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '한대위'}],정보 없음,정보 없음
20206764,내 아내의 엄마 2 무삭제,,2020,20201216,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최찬호'}],정보 없음,정보 없음
20206881,나쁜 처제 2 무삭제,,2020,20201216,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김진우'}],정보 없음,정보 없음
20202944,정사 : 타인의 아내,,2020,20201215,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '조태호'}],정보 없음,정보 없음
20207755,여자 동창들 : 친구 오빠와 섹스한 날 무삭제,,2020,20201215,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최민현'}],정보 없음,정보 없음
20197849,엄마친구 2020 무삭제,,2019,20201215,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김환'}],정보 없음,정보 없음
20202746,시진5,Siccin 5,2018,20201215,장편,개봉,미국,공포(호러),미국,공포(호러),[],정보 없음,정보 없음
20203051,애인의 가슴 큰 친구,,2020,20201211,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '정미나'}],정보 없음,정보 없음
20206046,관계 : 특별한 형수 2 무삭제,,2020,20201211,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김진우'}],정보 없음,정보 없음
20203154,섹스 소녀 8,,2020,20201210,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최진철'}],정보 없음,정보 없음
20202851,발정난 동창,Dosokai no yoru ni,2020,20201210,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,[],정보 없음,정보 없음
20203469,모델 박아라 감독판,,2020,20201210,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '이상수'}],정보 없음,정보 없음
20202896,계부의 욕정,Haitoku no chigiri gifu to Nidzuma,2020,20201210,장편,개봉,일본,"드라마,멜로/로맨스",일본,드라마,[{'peopleNm': '사다오카 사다오'}],정보 없음,정보 없음
20209367,"스와핑, 그 위험한 섹스",,2020,20201208,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '윤경식'}],정보 없음,정보 없음
20203127,섹스 소녀 9,,2020,20201208,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '최진철'}],정보 없음,정보 없음
20202922,불륜 동창회 3,,2020,20201208,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '조태호'}],정보 없음,정보 없음
20209704,메가 블리자드,Abominable,2020,20201207,장편,개봉,미국,공포(호러),미국,공포(호러),[],정보 없음,정보 없음
20203903,불륜여행 : 여친의 언니,,2020,20201204,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '이대길'}],정보 없음,정보 없음
