영화 코드,영화명(국문),영화명(영문),제작연도,개봉일,영화유형,제작상태,제작국가,영화장르,대표 제작국가,대표 장르,영화감독,제작사 코드,제작사명
20142405,CCTV,CCTV,2020,20210707,장편,개봉,한국,"공포(호러),스릴러",한국,공포(호러),[{'peopleNm': '김홍익'}],정보 없음,정보 없음
20217728,범털 2: 쩐의 전쟁,King of Prison: The Prison War,2021,20210513,장편,개봉,한국,"범죄,액션",한국,범죄,[{'peopleNm': '강태호'}],정보 없음,정보 없음
20202786,귀여운 남자,,2020,20210114,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '김정욱'}],정보 없음,정보 없음
20217898,"2021 스웨그 에이지 : 외쳐, 조선!","2021 Swag Age: Shout Out, Joseon!",2021,20210513,장편,개봉,한국,"뮤지컬,공연",한국,뮤지컬,"[{'peopleNm': '우진하'}, {'peopleNm': '곽기영'}]",정보 없음,정보 없음
20218415,드라이브 마이 카,Drive My Car,2021,20211223,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '하마구치 류스케'}],정보 없음,정보 없음
20169305,해피 아워,Happy Hour,2015,20211209,장편,개봉,일본,드라마,일본,드라마,[{'peopleNm': '하마구치 류스케'}],정보 없음,정보 없음
20210087,듄,DUNE,2021,20211020,장편,개봉,미국,SF,미국,SF,[{'peopleNm': '드니 빌뇌브'}],정보 없음,정보 없음
20205144,미나리,Minari,2020,20210303,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '정이삭'}],정보 없음,정보 없음
20207582,학교 가는 길,A Long Way to School,2020,20210505,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김정인'}],정보 없음,정보 없음
20219331,여름날 우리,My Love,2021,20210825,장편,개봉,중국,"코미디,멜로/로맨스",중국,코미디,[{'peopleNm': '한톈'}],정보 없음,정보 없음
20190683,아무도 없는 곳,Shades of the Heart,2021,20210331,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김종관'}],정보 없음,정보 없음
20216555,아르코 라이브 뮤지컬 호프,ARKO LIVE 뮤지컬 호프,2020,20210303,장편,개봉,한국,공연,한국,공연,[],정보 없음,정보 없음
20205155,"조제, 호랑이 그리고 물고기들","Josee, the Tiger and the Fish",2020,20210331,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '타무라 코타로'}],정보 없음,정보 없음
20211549,로그 인 벨지움,Log in Belgium,2021,20211201,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '유태오'}],정보 없음,정보 없음
20209143,휴가,A Leave,2020,20211021,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이란희'}],정보 없음,정보 없음
20198501,빛과 철,Black Light,2020,20210218,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '배종대'}],정보 없음,정보 없음
20183772,태일이,Chun Tae-il,2021,20211201,장편,개봉,한국,애니메이션,한국,애니메이션,[{'peopleNm': '홍준표'}],정보 없음,정보 없음
20219630,사제로부터 온 편지,,2021,20210819,장편,개봉,한국,"다큐멘터리,드라마",한국,다큐멘터리,[{'peopleNm': '최종태'}],정보 없음,정보 없음
20204485,내여자에게 남자가 생겼다,,2020,20210128,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '이하'}],정보 없음,정보 없음
20215973,색밝히는 가정부,,2020,20210218,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '이하'}],정보 없음,정보 없음
20218768,오피스텔: 친구애인 무삭제,,2020,20210705,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이하'}],정보 없음,정보 없음
20217399,롯폰기:불타는 하룻밤 무삭제판,,2019,20210401,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '미시마 로쿠사부로'}],정보 없음,정보 없음
20193170,바람피기 좋은 하루 무삭제,,2019,20210126,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '김진우'}],정보 없음,정보 없음
20209627,아이,I,2021,20210210,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김현탁'}],정보 없음,정보 없음
20209138,좋은 사람,Good Person,2020,20210909,장편,개봉,한국,미스터리,한국,미스터리,[{'peopleNm': '정욱'}],정보 없음,정보 없음
20219893,상견니 대만판 12화,Someday or One Day,2019,20210831,장편,개봉,기타,"드라마,멜로/로맨스,SF",기타,드라마,[{'peopleNm': '황천인'}],정보 없음,정보 없음
20219261,엄친딸 : 2대 1 사랑 나누기,,2021,20210822,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '신승엽'}],정보 없음,정보 없음
20210977,아내의 몸빵,,2021,20211117,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '신승엽'}],정보 없음,정보 없음
20210390,스와핑 : 옆집 신혼부부,,2021,20211026,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '최찬호'}],정보 없음,정보 없음
20210235,스와핑 : 여자 헬스 트레이너,,2021,20211004,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '최찬호'}],정보 없음,정보 없음
20211533,스와핑 : 맛있는 자매,,2021,20211127,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '한대위'}],정보 없음,정보 없음
20217150,맛있는 자매덮밥,,2021,20210321,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '알렉사 박'}],정보 없음,정보 없음
20211504,싸나희 순정,,2021,20211125,장편,개봉,한국,"드라마,코미디",한국,드라마,[{'peopleNm': '정병각'}],정보 없음,정보 없음
20211753,새엄마 하숙집,,2021,20211218,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '한대위'}],정보 없음,정보 없음
20212434,보지만 말고 넣어,,2021,20211227,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '한대위'}],정보 없음,정보 없음
20218578,젊은엄마의 실제정사,,2021,20210617,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '정민수'}],정보 없음,정보 없음
20219125,애로남녀 실제정사,,2021,20210720,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '김준식'}],정보 없음,정보 없음
20210366,형수는 내 여자:젖은 형수,,2020,20210913,장편,개봉,일본,"성인물(에로),멜로/로맨스,드라마",일본,성인물(에로),[{'peopleNm': '사쿠라비토'}],정보 없음,정보 없음
20219243,룸싸롱 : 맛있는 서비스 3 ,,2021,20210918,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '신승엽'}],정보 없음,정보 없음
20219285,룸싸롱 알바생 ,,2021,20210901,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '신승엽'}],정보 없음,정보 없음
20211721,돌려먹기 : 형님 먼저,,2021,20211204,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '한대위'}],정보 없음,정보 없음
20216562,내 아내의 언니 4 무삭제,,2021,20211205,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '조태호'}],정보 없음,정보 없음
20216407,내 아내의 언니 4,,2021,20210731,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '조태호'}],정보 없음,정보 없음
20211233,나쁜 처제 3,,2021,20211114,장편,개봉,한국,"성인물(에로),멜로/로맨스,드라마",한국,성인물(에로),[{'peopleNm': '한대위'}],정보 없음,정보 없음
20218966,가슴큰간병인-특별한서비스,,2020,20210716,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '천성준'}],정보 없음,정보 없음
20219894,빌리 홀리데이,The United States vs. Billie Holiday,2021,20211104,장편,개봉,미국,"드라마,뮤지컬",미국,드라마,[{'peopleNm': '리 다니엘스'}],정보 없음,정보 없음
20218663,성스러운 아내,,2021,20210712,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[{'peopleNm': '나기라 겐조'}],정보 없음,정보 없음
20218345,괴기맨숀,,2021,20210630,장편,개봉,한국,공포(호러),한국,공포(호러),[{'peopleNm': '조바른'}],정보 없음,정보 없음
20216768,몬테크리스토: 더 뮤지컬 라이브,,2020,20210319,장편,개봉,한국,공연,한국,공연,[{'peopleNm': '오윤동'}],정보 없음,정보 없음
20218758,수색자,The Recon,2021,20210929,장편,개봉,한국,스릴러,한국,스릴러,[{'peopleNm': '김민섭'}],정보 없음,정보 없음
20219739,내가 날 부를 때,Sister,2021,20210909,장편,개봉,중국,드라마,중국,드라마,[],정보 없음,정보 없음
20205706,쿠사마 야요이: 무한의 세계,Kusama: Infinity,2018,20210519,장편,개봉,미국,다큐멘터리,미국,다큐멘터리,[],정보 없음,정보 없음
20197277,#아이엠히어,#iamhere,2019,20210114,장편,개봉,프랑스,"멜로/로맨스,코미디",프랑스,멜로/로맨스,[{'peopleNm': '에릭 라티고'}],정보 없음,정보 없음
20218904,코다,CODA,2021,20210831,장편,개봉,프랑스,드라마,프랑스,드라마,[{'peopleNm': '션 헤이더'}],정보 없음,정보 없음
20210611,리슨,Listen,2020,20211209,장편,개봉,영국,드라마,영국,드라마,[{'peopleNm': '아나 로샤'}],정보 없음,정보 없음
20217948,꼬마 마법사 레미: 견습 마법사를 찾아서,Looking for Magical DoReMi,2021,20210519,장편,개봉,일본,애니메이션,일본,애니메이션,"[{'peopleNm': '사토 준이치'}, {'peopleNm': '카마타니 하루카'}]",정보 없음,정보 없음
20219850,바람난 가족들,,2021,20210818,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로),[{'peopleNm': '이로운'}],정보 없음,정보 없음
20209515,메이드 인 루프탑,Made On The Rooftop,2020,20210623,장편,개봉,한국,"드라마,멜로/로맨스,코미디",한국,드라마,[{'peopleNm': '김조광수'}],정보 없음,정보 없음
20197434,자산어보,The Book of Fish,2019,20210331,장편,개봉,한국,"사극,드라마",한국,사극,[{'peopleNm': '이준익'}],정보 없음,정보 없음
20210619,젖 큰 자매들,,2021,20210930,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '김모리'}],정보 없음,정보 없음
20219820,한창나이 선녀님,Burning Flower,2021,20211020,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '원호연'}],정보 없음,정보 없음
20209137,종착역,Short Vacation,2020,20210923,장편,개봉,한국,드라마,한국,드라마,"[{'peopleNm': '권민표'}, {'peopleNm': '서한솔'}]",정보 없음,정보 없음
20217495,스쿨 오브 락(樂),,2020,20210513,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '강호준'}],정보 없음,정보 없음
20192601,작은 방안의 소녀,The Girl in a Tiny Room,2019,20211125,장편,개봉,한국,"가족,미스터리,드라마",한국,가족,[{'peopleNm': '박소진'}],정보 없음,정보 없음
20211219,죽이러 간다,Go To Kill,2021,20211111,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '박남원'}],정보 없음,정보 없음
20168708,피닉스,Phoenix,2014,20210722,장편,개봉,독일,드라마,독일,드라마,[{'peopleNm': '크리스티안 펫졸드'}],정보 없음,정보 없음
20204117,모가디슈,Escape from Mogadishu,2021,20210728,장편,개봉,한국,"액션,드라마",한국,액션,[{'peopleNm': '류승완'}],정보 없음,정보 없음
20212476,신입 여비서,,2021,20211224,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로),[{'peopleNm': '한동호'}],정보 없음,정보 없음
20201815,간호중,The Prayer,2020,20211202,장편,개봉,한국,SF,한국,SF,[{'peopleNm': '민규동'}],정보 없음,정보 없음
20181790,자마,Zama,2017,20210826,장편,개봉,아르헨티나,드라마,아르헨티나,드라마,[{'peopleNm': '루크레시아 마르텔'}],정보 없음,정보 없음
20211271,귀멸의 칼날: 주합회의·나비저택 편,Demon Slayer: Kimetsu no Yaiba The Hashira Meeting Arc,2020,20211201,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '소토자키 하루오'}],정보 없음,정보 없음
20211261,귀멸의 칼날: 나타구모산 편,Demon Slayer: Kimetsu no Yaiba Mt. Natagumo Arc,2020,20211117,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '소토자키 하루오'}],정보 없음,정보 없음
20210301,귀멸의 칼날: 남매의 연,Demon Slayer: Kimetsu no Yaiba SIBLING’S BOND,2020,20211110,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '소토자키 하루오'}],정보 없음,정보 없음
20209945,갈매기,Gull,2020,20210728,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김미조'}],정보 없음,정보 없음
20210897,쉬지않는 며느리,,2020,20211012,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '토미죠 타로'}],정보 없음,정보 없음
20181118,무녀도,The Shaman Sorceress,2018,20211124,장편,개봉,한국,"뮤지컬,애니메이션",한국,뮤지컬,[{'peopleNm': '안재훈'}],정보 없음,정보 없음
20200364,정말 먼 곳,A Distant Place,2020,20210318,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '박근영'}],정보 없음,정보 없음
20217218,아이들은 즐겁다,KIDS ARE FINE,2020,20210505,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이지원'}],정보 없음,정보 없음
20201464,빛나는 순간,Everglow,2020,20210630,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '소준문'}],정보 없음,정보 없음
20208982,나소흑전기: 첫만남편,The Legend of Hei,2019,20210422,장편,개봉,중국,애니메이션,중국,애니메이션,[],정보 없음,정보 없음
20210242,쁘띠 마망,Petite Maman,2021,20211007,장편,개봉,프랑스,"드라마,판타지",프랑스,드라마,[{'peopleNm': '셀린 시아마'}],정보 없음,정보 없음
20219826,용과 주근깨 공주,Belle : The Dragon and the Freckled Princess,2021,20210929,장편,개봉,일본,"애니메이션,어드벤처,드라마",일본,애니메이션,[{'peopleNm': '호소다 마모루'}],정보 없음,정보 없음
20203009,드림빌더,Dreambuilders,2019,20210210,장편,개봉,기타,"애니메이션,어드벤처,가족,판타지",기타,애니메이션,[],정보 없음,정보 없음
20212077,노웨어 스페셜,Nowhere Special,2020,20211229,장편,개봉,이탈리아,드라마,이탈리아,드라마,[{'peopleNm': '우베르토 파솔리니'}],정보 없음,정보 없음
20207568,나는 조선사람입니다,I Am From Chosun,2020,20211209,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김철민'}],정보 없음,정보 없음
20217102,너에게 가는 길,Coming to you,2021,20211117,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '변규리'}],정보 없음,정보 없음
20199699,비커밍 아스트리드,Becoming Astrid,2019,20210512,장편,개봉,기타,드라마,기타,드라마,[{'peopleNm': '퍼닐 피셔 크리스텐센'}],정보 없음,정보 없음
20209298,"좋은 빛, 좋은 공기","Good Light, Good Air",2020,20210428,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '임흥순'}],정보 없음,정보 없음
20200524,아들의 이름으로,In the Name of the Son,2020,20210512,장편,개봉,한국,"드라마,스릴러",한국,드라마,[{'peopleNm': '이정국'}],정보 없음,정보 없음
20200474,기적,Miracle,2020,20210915,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이장훈'}],정보 없음,정보 없음
20217427,메모리: 조작살인,Memory,2021,20211229,장편,개봉,한국,미스터리,한국,미스터리,[{'peopleNm': '김현우'}],정보 없음,정보 없음
20200295,혼자 사는 사람들,Aloners,2021,20210519,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '홍성은'}],정보 없음,정보 없음
20200703,극장판 귀멸의 칼날: 무한열차편,Demon Slayer: Kimetsu no Yaiba the Movie - Mugen Train,2020,20210127,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '소토자키 하루오'}],정보 없음,정보 없음
20210262,세버그,Seberg,2019,20211104,장편,개봉,미국,"드라마,스릴러",미국,드라마,[],정보 없음,정보 없음
20210600,프렌치 디스패치,The French Dispatch,2021,20211118,장편,개봉,미국,"코미디,드라마,멜로/로맨스",미국,코미디,[{'peopleNm': '웨스 앤더슨'}],정보 없음,정보 없음
20216432,최면,The Hypnosis,2021,20210324,장편,개봉,한국,"공포(호러),스릴러",한국,공포(호러),[{'peopleNm': '최재훈'}],정보 없음,정보 없음
20204144,가치 캅시다 ,We Go Together,2020,20211028,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '조승원'}],정보 없음,정보 없음
20211972,타이거마스크,,2021,20211230,장편,개봉,한국,"코미디,액션",한국,코미디,[{'peopleNm': '염정원'}],정보 없음,정보 없음
20192599,인생게임,The Game of Life,2019,20211230,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '양재호'}],정보 없음,정보 없음
20211581,이상존재,MY STRANGER,2021,20211209,장편,개봉,한국,공포(호러),한국,공포(호러),[{'peopleNm': '차진우'}],정보 없음,정보 없음
20207569,총을 들지 않는 사람들: 금기에 도전,Men Who Won't Pick Up Guns 2: Breaking a Taboo,2020,20211209,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김환태'}],정보 없음,정보 없음
20211303,여타짜,,2021,20211208,장편,개봉,한국,"범죄,드라마",한국,범죄,[{'peopleNm': '이지승'}],정보 없음,정보 없음
20196264,유체이탈자,Spiritwalker,2020,20211124,장편,개봉,한국,"판타지,액션",한국,판타지,[{'peopleNm': '윤재근'}],정보 없음,정보 없음
20191282,소설가 구보의 하루,Sisyphus's vacation,2020,20211209,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '임현묵'}],정보 없음,정보 없음
20195959,사막을 건너 호수를 지나,Let's Peace!,2019,20211230,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,"[{'peopleNm': '박소현'}, {'peopleNm': '송영윤'}, {'peopleNm': '송영윤'}]",정보 없음,정보 없음
20217807,해피 뉴 이어,A YEAR-END MEDLEY,2021,20211229,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '곽재용'}],정보 없음,정보 없음
20209404,아담,Adam,2019,20210825,장편,개봉,"모로코,프랑스,벨기에",드라마,모로코,드라마,[{'peopleNm': '마리암 투자니'}],정보 없음,정보 없음
20210243,우리는 이별에 서툴러서,We're not good at parting,2021,20211211,장편,개봉,한국,"드라마,판타지",한국,드라마,"[{'peopleNm': '이현지'}, {'peopleNm': '이건욱'}, {'peopleNm': '박동기'}, {'peopleNm': '민병채'}]",정보 없음,정보 없음
20189076,꽃손,Flower Hands,2018,20211202,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '권순중'}],정보 없음,정보 없음
20210689,기우제,Ritual for Rain,2021,20211202,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '권하'}],정보 없음,정보 없음
20212175,기억의 시간,,2021,20211208,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '황경성'}],정보 없음,정보 없음
20211768,신데렐라 2: 마법에 걸린 왕자,Cinderella and the Spellbinder,2021,20211222,장편,개봉,미국,"애니메이션,판타지,어드벤처",미국,애니메이션,[{'peopleNm': '앨리스 블레하트'}],정보 없음,정보 없음
20212281,긴 하루,,2021,20211230,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '조성규'}],정보 없음,정보 없음
20218884,마네킹,Mannequin,2021,20210713,장편,개봉,한국,"공포(호러),판타지",한국,공포(호러),[{'peopleNm': '김문옥'}],정보 없음,정보 없음
20212217,라라와 크리스마스 요정,Christmas at Cattle Hill,2020,20211215,장편,개봉,노르웨이,"애니메이션,가족,어드벤처",노르웨이,애니메이션,[],정보 없음,정보 없음
20212154,사울 레이터: 인 노 그레이트 허리,In No Great Hurry: 13 Lessons in Life with Saul Leiter,2013,20211229,장편,개봉,헝가리,다큐멘터리,헝가리,다큐멘터리,[],정보 없음,정보 없음
20212167,포에버 퍼스트 러브,Forever First Love,2020,20211209,장편,개봉,호주,멜로/로맨스,호주,멜로/로맨스,[],정보 없음,정보 없음
20211366,"사비나: 그리스도를 위한 고난, 나치 시대","Sabina: Tortured for Christ, the Nazi Years",2021,20211125,장편,개봉,미국,드라마,미국,드라마,[{'peopleNm': '존 그루터스'}],정보 없음,정보 없음
20212168,왼팔의복서 닉,Notorious Nick,2021,20211209,장편,개봉,미국,드라마,미국,드라마,[],정보 없음,정보 없음
20209182,라임크라임,LIMECRIME,2020,20211125,장편,개봉,한국,드라마,한국,드라마,"[{'peopleNm': '이승환'}, {'peopleNm': '유재욱'}]",정보 없음,정보 없음
20204388,갱경떡삥이,Gangyung  Dduckbingyi,2021,20211227,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '진명'}],정보 없음,정보 없음
20218647,액션히어로,ActionHero,2021,20210721,장편,개봉,한국,"액션,코미디",한국,액션,[{'peopleNm': '이진호'}],정보 없음,정보 없음
20209926,세자매,Three Sisters,2020,20210127,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이승원'}],정보 없음,정보 없음
20209184,아워 미드나잇,"Our Midnight, 2020",2020,20211111,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '임정은'}],정보 없음,정보 없음
20211938,어르신의 성보조제: 죽지 않는 성기,,2021,20211231,장편,개봉,일본,드라마,일본,드라마,[],정보 없음,정보 없음
20212901,천기검,,2018,20211229,장편,개봉,중국,어드벤처,중국,어드벤처,[],정보 없음,정보 없음
20210810,신조영웅,Fox Legend 2,2017,20211229,장편,개봉,홍콩,"판타지,액션,드라마",홍콩,판타지,[],정보 없음,정보 없음
20212263,피어: 마지막 생존자,F.E.A.R,2021,20211231,장편,개봉,미국,"액션,스릴러",미국,액션,"[{'peopleNm': '제프 레이즈너'}, {'peopleNm': '제이슨 토비아스'}]",정보 없음,정보 없음
20212930,가면-감춰진 진실,In the Name of Confucius,2017,20211231,장편,개봉,캐나다,다큐멘터리,캐나다,다큐멘터리,[],정보 없음,정보 없음
20212943,사모님 골프 개인교습,,2021,20211230,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김호철'}],정보 없음,정보 없음
20202768,오빠 한번 믿어봐 - 무삭제판,,2020,20211223,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김종석'}],정보 없음,정보 없음
20212349,에로틱 두피 관리샵,,2021,20211217,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '김태훈'}],정보 없음,정보 없음
20212015,돈 룩 업,Don’t Look Up,2021,20211208,장편,개봉,미국,"코미디,드라마,SF",미국,코미디,[{'peopleNm': '아담 맥케이'}],정보 없음,정보 없음
20212207,잘 빨고 헹구는 가정부 아줌마,,2020,20211206,장편,개봉,일본,드라마,일본,드라마,[],정보 없음,정보 없음
20212206,밥도 몸도 잘주는 옆집 유부녀,,2020,20211206,장편,개봉,일본,드라마,일본,드라마,[],정보 없음,정보 없음
20212953,사운드 오브 서울,,2021,20211229,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '스티븐 두트'}],정보 없음,정보 없음
20210043,필로포비아,Philophobia,2019,20211230,장편,개봉,영국,"코미디,드라마,멜로/로맨스",영국,코미디,[],정보 없음,정보 없음
20211945,숏버스 배우행,Short Bus: NG or OK,2021,20211230,옴니버스,개봉,한국,"드라마,다큐멘터리",한국,드라마,"[{'peopleNm': '이건휘'}, {'peopleNm': '김내리'}, {'peopleNm': '황지현'}, {'peopleNm': '서태범'}, {'peopleNm': '황재필'}, {'peopleNm': '김효준'}]",정보 없음,정보 없음
20212676,풋풋한여대생소라의신음소리-무삭제,,2021,20211229,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '이희성'}],정보 없음,정보 없음
20212974,어느 하루,One Fine Day,2021,20210502,단편,기타,한국,"판타지,드라마,가족",한국,판타지,[{'peopleNm': '박혜연'}],정보 없음,정보 없음
20205288,커플교환 : 여자친구가 원해서 무삭제,,2020,20211228,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '한대위'}],정보 없음,정보 없음
20211304,기문환생2: 강호혈투,My Lord 2,2017,20211228,장편,개봉,홍콩,멜로/로맨스,홍콩,멜로/로맨스,[],정보 없음,정보 없음
20212215,리틀 뱀파이어,Little Vampire,2020,20211229,장편,개봉,프랑스,애니메이션,프랑스,애니메이션,[{'peopleNm': '조안 스파'}],정보 없음,정보 없음
20218390,램,Lamb,2020,20211229,장편,개봉,기타,공포(호러),기타,공포(호러),[{'peopleNm': '발디마르 요한손'}],정보 없음,정보 없음
20212162,음란한 상상,,2021,20211228,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '강현성'}],정보 없음,정보 없음
