boxofficeType,showRange,yearWeekTime,rnum,rank,rankInten,rankOldAndNew,movieCd,movieNm,openDt,salesAmt,salesShare,salesInten,salesChange,salesAcc,audiCnt,audiInten,audiChange,audiAcc,scrnCnt,showCnt
주간 박스오피스,20171016~20171022,201742,3,3,16,OLD,20164424,대장 김창수,2017-10-19,2006023215,8.1,1978232415,7118.3,2041030015,256181,253039,8053.4,260225,748,11716
주간 박스오피스,20171016~20171022,201742,4,4,-2,OLD,20165450,남한산성,2017-10-03,1169014600,4.7,-3645318100,-75.7,30692558492,157024,-461572,-74.6,3774679,674,10656
주간 박스오피스,20171016~20171022,201742,5,5,-2,OLD,20175222,킹스맨: 골든 서클,2017-09-27,886087300,3.6,-2558827654,-74.3,40806477436,111019,-299013,-72.9,4922079,514,7018
주간 박스오피스,20171016~20171022,201742,6,6,-2,OLD,20174142,아이 캔 스피크,2017-09-21,587486500,2.4,-1497583700,-71.8,25199081786,82114,-189470,-69.8,3223300,498,5223
주간 박스오피스,20171016~20171022,201742,7,7,-1,OLD,20168282,블레이드 러너 2049,2017-10-12,631250100,2.6,-1083897965,-63.2,2606117465,77223,-117222,-60.3,301404,572,6851
주간 박스오피스,20171016~20171022,201742,8,8,-3,OLD,20154907,희생부활자,2017-10-12,552679300,2.2,-1374012335,-71.3,2479370935,76116,-165513,-68.5,317745,630,9361
주간 박스오피스,20171016~20171022,201742,9,9,0,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,582899700,2.4,179883800,44.6,987123600,72690,24967,52.3,120564,194,3247
주간 박스오피스,20171016~20171022,201742,10,10,0,NEW,20173806,노 게임 노 라이프 -제로-,2017-10-19,351090700,1.4,351090700,100.0,351090700,42070,42070,100.0,42070,121,951
주간 박스오피스,20171023~20171029,201743,1,1,95,OLD,20175121,토르: 라그나로크,2017-10-25,17692429474,55.9,17691729474,2527389.9,17693129474,2214446,2214306,1581647.1,2214586,1640,41094
주간 박스오피스,20171023~20171029,201743,2,2,-1,OLD,20172742,범죄도시,2017-10-03,6914578446,21.8,-3654218439,-34.6,47949162404,877865,-415861,-32.1,5845057,914,23180
주간 박스오피스,20171023~20171029,201743,3,3,-1,OLD,20173694,지오스톰,2017-10-19,2098378054,6.6,-3868944013,-64.8,8065700121,276216,-418542,-60.2,970974,774,15088
주간 박스오피스,20171023~20171029,201743,4,4,38,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,1540631200,4.9,1533409200,21232.5,1547853200,198079,197195,22307.1,198963,218,4740
주간 박스오피스,20171023~20171029,201743,5,5,-2,OLD,20164424,대장 김창수,2017-10-19,687109100,2.2,-1318914115,-65.7,2728139115,98203,-157978,-61.7,358428,635,7995
주간 박스오피스,20171023~20171029,201743,6,6,-2,OLD,20165450,남한산성,2017-10-03,376171900,1.2,-792842700,-67.8,31068730392,51544,-105480,-67.2,3826223,446,3518
주간 박스오피스,20171023~20171029,201743,7,7,2,OLD,20176767,"나는 내일, 어제의 너와 만난다",2017-10-12,247090500,0.8,-335809200,-57.6,1234214100,37427,-35263,-48.5,157991,137,2208
주간 박스오피스,20171023~20171029,201743,8,8,-2,OLD,20174142,아이 캔 스피크,2017-09-21,204499600,0.6,-382986900,-65.2,25403581386,34960,-47154,-57.4,3258260,249,1375
주간 박스오피스,20171023~20171029,201743,9,9,0,NEW,20175208,뷰티풀 투모로우,2017-10-26,238434400,0.8,238434400,100.0,238434400,26830,26830,100.0,26830,47,363
주간 박스오피스,20171023~20171029,201743,10,10,0,OLD,20173806,노 게임 노 라이프 -제로-,2017-10-19,161719300,0.5,-189371400,-53.9,512810000,20053,-22017,-52.3,62123,82,938
주간 박스오피스,20171030~20171105,201744,1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,11175411057,40.2,-6517018417,-36.8,28868540531,1356454,-857992,-38.7,3571040,1456,42452
주간 박스오피스,20171030~20171105,201744,2,2,20,OLD,20172603,부라더,2017-11-02,5758785336,20.7,5717604036,13884.0,5913912136,712294,707479,14693.2,731562,889,15490
주간 박스오피스,20171030~20171105,201744,3,3,-1,OLD,20172742,범죄도시,2017-10-03,4222330507,15.2,-2692247939,-38.9,52171492911,523941,-353924,-40.3,6368998,728,17665
주간 박스오피스,20171030~20171105,201744,4,4,26,OLD,20169643,침묵,2017-11-02,2438073464,8.8,2420041464,13420.8,2456105464,300393,298139,13227.1,302647,634,10444
주간 박스오피스,20171030~20171105,201744,5,5,-1,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,1191646500,4.3,-348984700,-22.7,2739499700,146584,-51495,-26.0,345547,207,5103
주간 박스오피스,20171030~20171105,201744,6,6,49,OLD,20173724,직쏘,2017-11-02,672990700,2.4,667614700,12418.4,678366700,75984,75312,11207.1,76656,175,2837
주간 박스오피스,20171030~20171105,201744,7,7,-4,OLD,20173694,지오스톰,2017-10-19,395035493,1.4,-1703342561,-81.2,8460735614,54348,-221868,-80.3,1025322,483,4461
주간 박스오피스,20171030~20171105,201744,8,8,18,OLD,20070454,원스,2007-09-20,176816500,0.6,152417800,624.7,1765644200,21826,18392,535.6,255422,147,1642
주간 박스오피스,20171030~20171105,201744,9,9,-4,OLD,20164424,대장 김창수,2017-10-19,123753000,0.4,-563356100,-82.0,2851892115,18643,-79560,-81.0,377071,338,1862
주간 박스오피스,20171030~20171105,201744,10,10,-1,OLD,20175208,뷰티풀 투모로우,2017-10-26,144339500,0.5,-94094900,-39.5,382773900,16885,-9945,-37.1,43715,37,508
주간 박스오피스,20171106~20171112,201745,1,1,0,OLD,20175121,토르: 라그나로크,2017-10-25,5862524300,25.5,-5312886757,-47.5,34731064831,711922,-644532,-47.5,4282962,962,26101
주간 박스오피스,20171106~20171112,201745,2,2,0,OLD,20172603,부라더,2017-11-02,4317575562,18.8,-1441209774,-25.0,10231487698,550804,-161490,-22.7,1282366,831,23809
주간 박스오피스,20171106~20171112,201745,3,3,99,OLD,20174622,해피 데스데이,2017-11-08,4149245398,18.0,4147645398,259227.8,4152205398,506375,506175,253087.5,506745,714,12629
주간 박스오피스,20171106~20171112,201745,4,4,-1,OLD,20172742,범죄도시,2017-10-03,2524485738,11.0,-1697844769,-40.2,54695978649,308292,-215649,-41.2,6677290,564,12355
주간 박스오피스,20171106~20171112,201745,5,5,232,OLD,20161681,미옥,2017-11-09,1562039164,6.8,1561914164,1249531.3,1562164164,192837,192812,771248.0,192862,635,11759
주간 박스오피스,20171106~20171112,201745,6,6,-2,OLD,20169643,침묵,2017-11-02,1288304600,5.6,-1149768864,-47.2,3744410064,166287,-134106,-44.6,468934,601,10325
주간 박스오피스,20171106~20171112,201745,7,7,30,OLD,20175441,채비,2017-11-09,544697964,2.4,530657964,3779.6,567871964,71801,70027,3947.4,74888,469,4402
주간 박스오피스,20171106~20171112,201745,8,8,-3,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,541209600,2.4,-650436900,-54.6,3280709300,65594,-80990,-55.3,411141,178,3199
주간 박스오피스,20171106~20171112,201745,9,9,36,OLD,20179942,러빙 빈센트,2017-11-09,405340300,1.8,394596100,3672.6,420340500,49059,47945,4303.9,50654,271,1814
주간 박스오피스,20171106~20171112,201745,10,10,19,OLD,20175244,극장판 파워레인저: 애니멀포스 VS 닌자포스 미래에서 온 메시지 ,2017-11-09,289557600,1.3,266139600,1136.5,312975600,38162,35613,1397.1,40711,370,1781
주간 박스오피스,20171113~20171119,201746,1,1,0,NEW,20168221,저스티스 리그,2017-11-15,9586705849,39.9,9586705849,100.0,9586705849,1141912,1141912,100.0,1141912,1308,31791
주간 박스오피스,20171113~20171119,201746,2,2,1,OLD,20174622,해피 데스데이,2017-11-08,4201440801,17.5,52195403,1.3,8353646199,531144,24769,4.9,1037889,691,17666
주간 박스오피스,20171113~20171119,201746,3,3,-2,OLD,20175121,토르: 라그나로크,2017-10-25,2464812414,10.3,-3397711886,-58.0,37195877245,309430,-402492,-56.5,4592392,764,14164
주간 박스오피스,20171113~20171119,201746,4,4,42,OLD,20168754,7호실,2017-11-15,2101706437,8.7,2093698437,26145.1,2109714437,270102,269097,26775.8,271107,629,13074
주간 박스오피스,20171113~20171119,201746,5,5,-3,OLD,20172603,부라더,2017-11-02,1277411700,5.3,-3040163862,-70.4,11508899398,170001,-380803,-69.1,1452367,657,11420
주간 박스오피스,20171113~20171119,201746,6,6,-2,OLD,20172742,범죄도시,2017-10-03,1086176400,4.5,-1438309338,-57.0,55782155049,134982,-173310,-56.2,6812272,524,6974
주간 박스오피스,20171113~20171119,201746,7,7,2,OLD,20179942,러빙 빈센트,2017-11-09,561364000,2.3,156023700,38.5,981704500,71107,22048,44.9,121761,272,2601
주간 박스오피스,20171113~20171119,201746,8,8,-1,OLD,20175441,채비,2017-11-09,389663800,1.6,-155034164,-28.5,957535764,55616,-16185,-22.5,130504,480,3466
주간 박스오피스,20171113~20171119,201746,9,9,-4,OLD,20161681,미옥,2017-11-09,317892500,1.3,-1244146664,-79.6,1880056664,43154,-149683,-77.6,236016,531,5854
주간 박스오피스,20171113~20171119,201746,10,10,-2,OLD,20171024,너의 췌장을 먹고 싶어,2017-10-25,257832700,1.1,-283376900,-52.4,3538542000,32693,-32901,-50.2,443834,163,1978
주간 박스오피스,20171120~20171126,201747,1,1,10,OLD,20165748,꾼,2017-11-22,13201295348,54.8,12941191848,4975.4,13485006848,1655893,1625593,5365.0,1689144,1314,33925
주간 박스오피스,20171120~20171126,201747,2,2,-1,OLD,20168221,저스티스 리그,2017-11-15,3810399346,15.8,-5776306503,-60.3,13397105195,479457,-662455,-58.0,1621369,1174,28043
주간 박스오피스,20171120~20171126,201747,3,3,-1,OLD,20174622,해피 데스데이,2017-11-08,2084610956,8.6,-2116829845,-50.4,10438257155,267838,-263306,-49.6,1305727,582,14549
주간 박스오피스,20171120~20171126,201747,4,4,-1,OLD,20175121,토르: 라그나로크,2017-10-25,1257766150,5.2,-1207046264,-49.0,38453643395,160284,-149146,-48.2,4752676,495,8061
주간 박스오피스,20171120~20171126,201747,5,5,2,OLD,20179942,러빙 빈센트,2017-11-09,639965900,2.7,78601900,14.0,1621670400,79550,8443,11.9,201311,202,2715
주간 박스오피스,20171120~20171126,201747,6,6,-2,OLD,20168754,7호실,2017-11-15,472202202,2.0,-1629504235,-77.5,2581916639,63113,-206989,-76.6,334220,480,7478
주간 박스오피스,20171120~20171126,201747,7,7,-1,OLD,20172742,범죄도시,2017-10-03,397635800,1.7,-688540600,-63.4,56179790849,49638,-85344,-63.2,6861910,369,3438
주간 박스오피스,20171120~20171126,201747,8,8,-3,OLD,20172603,부라더,2017-11-02,232548900,1.0,-1044862800,-81.8,11741448298,33467,-136534,-80.3,1485834,487,3482
주간 박스오피스,20171120~20171126,201747,9,9,54,OLD,20175223,래빗 스쿨,2017-11-23,246814600,1.0,241214600,4307.4,252414600,33322,32622,4660.3,34022,314,1241
주간 박스오피스,20171120~20171126,201747,10,10,-2,OLD,20175441,채비,2017-11-09,177496400,0.7,-212167400,-54.4,1135032164,26321,-29295,-52.7,156825,187,1411
주간 박스오피스,20171127~20171203,201748,1,1,0,OLD,20165748,꾼,2017-11-22,9921075047,40.1,-3280220301,-24.8,23406081895,1306837,-349056,-21.1,2995981,1275,37441
주간 박스오피스,20171127~20171203,201748,2,2,31,OLD,20173581,기억의 밤,2017-11-29,4339598825,17.5,4326718825,33592.5,4358262825,566597,564560,27715.3,569748,751,16913
주간 박스오피스,20171127~20171203,201748,3,3,50,OLD,20178581,오리엔트 특급 살인,2017-11-29,3762685928,15.2,3755028928,49040.5,3771924928,487760,486885,55644.0,488861,707,14549
주간 박스오피스,20171127~20171203,201748,4,4,14,OLD,20161762,반드시 잡는다,2017-11-29,2036292572,8.2,1987494572,4072.9,2087496572,270275,264478,4562.3,276473,565,12099
주간 박스오피스,20171127~20171203,201748,5,5,-3,OLD,20168221,저스티스 리그,2017-11-15,994079100,4.0,-2816320246,-73.9,14391184295,133211,-346246,-72.2,1754580,676,10104
주간 박스오피스,20171127~20171203,201748,6,6,-1,OLD,20179942,러빙 빈센트,2017-11-09,573398600,2.3,-66567300,-10.4,2195069000,74323,-5227,-6.6,275634,210,2917
주간 박스오피스,20171127~20171203,201748,7,7,114,OLD,20040695,이프 온리,2004-10-29,578179600,2.3,576346600,31442.8,6101058600,73150,72954,37221.4,932780,168,3215
주간 박스오피스,20171127~20171203,201748,8,8,-4,OLD,20175121,토르: 라그나로크,2017-10-25,536072600,2.2,-721693550,-57.4,38989715995,70512,-89772,-56.0,4823188,428,3680
주간 박스오피스,20171127~20171203,201748,9,9,-6,OLD,20174622,해피 데스데이,2017-11-08,489641447,2.0,-1594969509,-76.5,10927898602,66394,-201444,-75.2,1372121,488,5879
주간 박스오피스,20171127~20171203,201748,10,10,-1,OLD,20175223,래빗 스쿨,2017-11-23,120543900,0.5,-126270700,-51.2,372958500,16556,-16766,-50.3,50578,159,830
주간 박스오피스,20171204~20171210,201749,1,1,0,OLD,20165748,꾼,2017-11-22,5705004500,26.0,-4216070547,-42.5,29111086395,726463,-580374,-44.4,3722444,974,28424
주간 박스오피스,20171204~20171210,201749,2,2,0,OLD,20173581,기억의 밤,2017-11-29,4187894135,19.1,-151704690,-3.5,8546156960,535853,-30744,-5.4,1105601,759,21204
주간 박스오피스,20171204~20171210,201749,3,3,24,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,2452903800,11.2,2428201800,9830.0,2485245800,320299,317406,10971.5,324234,803,5417
주간 박스오피스,20171204~20171210,201749,4,4,94,OLD,20174585,메리와 마녀의 꽃,2017-12-07,2423927139,11.0,2421951139,122568.4,2425903139,309742,309495,125301.6,309989,751,9868
주간 박스오피스,20171204~20171210,201749,5,5,-2,OLD,20178581,오리엔트 특급 살인,2017-11-29,2191442635,10.0,-1571243293,-41.8,5963367563,282935,-204825,-42.0,771796,659,14700
주간 박스오피스,20171204~20171210,201749,6,6,25,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,1199292565,5.5,1180471565,6272.1,1218113565,150464,148141,6377.1,152787,528,7714
주간 박스오피스,20171204~20171210,201749,7,7,-3,OLD,20161762,반드시 잡는다,2017-11-29,1014405100,4.6,-1021887472,-50.2,3101901672,137061,-133214,-49.3,413534,551,9763
주간 박스오피스,20171204~20171210,201749,8,8,-1,OLD,20040695,이프 온리,2004-10-29,439070900,2.0,-139108700,-24.1,6540129500,54216,-18934,-25.9,986996,158,3258
주간 박스오피스,20171204~20171210,201749,9,9,-3,OLD,20179942,러빙 빈센트,2017-11-09,389984261,1.8,-183414339,-32.0,2585053261,49642,-24681,-33.2,325276,199,2259
주간 박스오피스,20171204~20171210,201749,10,10,114,OLD,20167904,라라랜드,2016-12-07,337810761,1.5,336213761,21052.8,29674238694,39389,39222,23486.2,3552086,247,1295
주간 박스오피스,20171211~20171217,201750,1,1,99,OLD,20170402,강철비,2017-12-14,13321001016,45.4,13319272016,770345.4,13334394016,1643489,1643242,665280.2,1645140,1426,23048
주간 박스오피스,20171211~20171217,201750,2,2,64,OLD,20170443,스타워즈: 라스트 제다이,2017-12-14,5636322286,19.2,5632312286,140456.7,5640332286,638530,638013,123406.8,639047,1107,17040
주간 박스오피스,20171211~20171217,201750,3,3,-2,OLD,20165748,꾼,2017-11-22,2019190100,6.9,-3685814400,-64.6,31130276495,270130,-456333,-62.8,3992574,857,15051
주간 박스오피스,20171211~20171217,201750,4,4,-2,OLD,20173581,기억의 밤,2017-11-29,1860348300,6.3,-2327545835,-55.6,10406505260,247958,-287895,-53.7,1353559,718,12249
주간 박스오피스,20171211~20171217,201750,5,5,-2,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,1755829200,6.0,-697074600,-28.4,4241075000,233917,-86382,-27.0,558151,661,7483
주간 박스오피스,20171211~20171217,201750,6,6,-2,OLD,20174585,메리와 마녀의 꽃,2017-12-07,1343844500,4.6,-1080082639,-44.6,3769747639,183444,-126298,-40.8,493433,615,9366
주간 박스오피스,20171211~20171217,201750,7,7,-2,OLD,20178581,오리엔트 특급 살인,2017-11-29,614409300,2.1,-1577033335,-72.0,6577776863,83866,-199069,-70.4,855662,529,5312
주간 박스오피스,20171211~20171217,201750,8,8,-2,OLD,20173693,어쌔신: 더 비기닝,2017-12-07,336675035,1.1,-862617530,-71.9,1554788600,48030,-102434,-68.1,200817,479,5411
주간 박스오피스,20171211~20171217,201750,9,9,43,OLD,20176367,극장판 숲의 요정 페어리루 ~크리스마스의 기적: 마법의 날개~,2017-12-14,304750900,1.0,297982900,4402.8,311518900,39292,38442,4522.6,40142,207,1180
주간 박스오피스,20171211~20171217,201750,10,10,-3,OLD,20161762,반드시 잡는다,2017-11-29,218240100,0.7,-796165000,-78.5,3320141772,32075,-104986,-76.6,445609,393,2569
주간 박스오피스,20171218~20171224,201751,1,1,16,OLD,20150976,신과함께-죄와 벌,2017-12-20,28688193269,55.7,28605995069,34801.2,28770391469,3548260,3537788,33783.3,3558732,1887,38478
주간 박스오피스,20171218~20171224,201751,2,2,-1,OLD,20170402,강철비,2017-12-14,11906057606,23.1,-1414943410,-10.6,25240451622,1511719,-131770,-8.0,3156859,1390,29547
주간 박스오피스,20171218~20171224,201751,3,3,27,OLD,20179462,위대한 쇼맨,2017-12-20,3227372331,6.3,3206035331,15025.7,3248709331,389625,387204,15993.6,392046,702,12157
주간 박스오피스,20171218~20171224,201751,4,4,-2,OLD,20170443,스타워즈: 라스트 제다이,2017-12-14,2146108475,4.2,-3490213811,-61.9,7786440761,235220,-403310,-63.2,874267,974,12228
주간 박스오피스,20171218~20171224,201751,5,5,40,OLD,20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,1420647300,2.8,1410667300,14134.9,1430627300,188603,187432,16006.1,189774,626,3379
주간 박스오피스,20171218~20171224,201751,6,6,29,OLD,20176082,몬스터 패밀리,2017-12-21,1093868500,2.1,1077440500,6558.6,1126079500,147854,146026,7988.3,151681,583,2925
주간 박스오피스,20171218~20171224,201751,7,7,-2,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,750028600,1.5,-1005800600,-57.3,4991103600,102043,-131874,-56.4,660194,466,3345
주간 박스오피스,20171218~20171224,201751,8,8,-2,OLD,20174585,메리와 마녀의 꽃,2017-12-07,235233900,0.5,-1108610600,-82.5,4004981539,33582,-149862,-81.7,527015,404,1935
주간 박스오피스,20171218~20171224,201751,9,9,-5,OLD,20173581,기억의 밤,2017-11-29,230894400,0.4,-1629453900,-87.6,10637399660,31636,-216322,-87.2,1385195,474,2360
주간 박스오피스,20171218~20171224,201751,10,10,55,OLD,20176022,더 크리스마스,2017-12-21,227355900,0.4,223517900,5823.8,231193900,30958,30448,5970.2,31468,158,730
주간 박스오피스,20171225~20171231,201752,1,1,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,39580104963,55.2,10891911694,38.0,68350496432,4980763,1432503,40.4,8539495,1912,52781
주간 박스오피스,20171225~20171231,201752,2,2,10,OLD,20170590,1987,2017-12-27,15014107037,21.0,14813574037,7387.1,15254004037,1913914,1890665,8132.2,1942077,1299,27490
주간 박스오피스,20171225~20171231,201752,3,3,-1,OLD,20170402,강철비,2017-12-14,6754445944,9.4,-5151611662,-43.3,31994897566,857434,-654285,-43.3,4014293,909,14158
주간 박스오피스,20171225~20171231,201752,4,4,-1,OLD,20179462,위대한 쇼맨,2017-12-20,3408317869,4.8,180945538,5.6,6657027200,422539,32914,8.4,814585,658,8140
주간 박스오피스,20171225~20171231,201752,5,5,0,OLD,20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,1686902400,2.4,266255100,18.7,3117529700,225481,36878,19.6,415255,614,4412
주간 박스오피스,20171225~20171231,201752,6,6,0,OLD,20176082,몬스터 패밀리,2017-12-21,1405103200,2.0,311234700,28.5,2531182700,189933,42079,28.5,341614,617,3688
주간 박스오피스,20171225~20171231,201752,7,7,0,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,857785000,1.2,107756400,14.4,5848888600,113549,11506,11.3,773743,389,1962
주간 박스오피스,20171225~20171231,201752,8,8,25,OLD,20176947,원더,2017-12-27,608224700,0.8,594150700,4221.6,632389700,78694,76983,4499.3,81680,178,2810
주간 박스오피스,20171225~20171231,201752,9,9,-5,OLD,20170443,스타워즈: 라스트 제다이,2017-12-14,749445300,1.0,-1396663175,-65.1,8535886061,72280,-162940,-69.3,946547,398,1644
주간 박스오피스,20171225~20171231,201752,10,10,13,OLD,20177479,극장판 프리파라 모두의 동경♪ 렛츠고☆프리파리,2017-12-28,242311100,0.3,204773300,545.5,279848900,31562,26674,545.7,36450,191,1118
주간 박스오피스,20180101~20180107,201801,1,1,0,OLD,20150976,신과함께-죄와 벌,2017-12-20,24221083905,40.7,-15359021058,-38.8,92571580337,2962764,-2017999,-40.5,11502259,1644,42722
주간 박스오피스,20180101~20180107,201801,2,2,0,OLD,20170590,1987,2017-12-27,17593718895,29.6,2579611858,17.2,32847722932,2147221,233307,12.2,4089298,1097,32523
주간 박스오피스,20180101~20180107,201801,3,3,31,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,7321310650,12.3,7308855650,58682.1,7342405650,891970,890476,59603.5,894544,791,15775
주간 박스오피스,20180101~20180107,201801,4,4,60,OLD,20177104,페르디난드,2018-01-03,2613354300,4.4,2611566300,146060.8,2625604300,354109,353811,118728.5,355767,698,6439
주간 박스오피스,20180101~20180107,201801,5,5,-2,OLD,20170402,강철비,2017-12-14,2710516900,4.6,-4043929044,-59.9,34705414466,336435,-520999,-60.8,4350728,602,8281
주간 박스오피스,20180101~20180107,201801,6,6,-2,OLD,20179462,위대한 쇼맨,2017-12-20,2130048400,3.6,-1278269469,-37.5,8787075600,257299,-165240,-39.1,1071884,444,5713
주간 박스오피스,20180101~20180107,201801,7,7,-2,OLD,20174965,극장판 포켓몬스터 너로 정했다!,2017-12-21,618265800,1.0,-1068636600,-63.3,3735795500,83275,-142206,-63.1,498530,417,1991
주간 박스오피스,20180101~20180107,201801,8,8,0,OLD,20176947,원더,2017-12-27,530596545,0.9,-77628155,-12.8,1162986245,66005,-12689,-16.1,147685,183,2247
주간 박스오피스,20180101~20180107,201801,9,9,-3,OLD,20176082,몬스터 패밀리,2017-12-21,386190500,0.6,-1018912700,-72.5,2917373200,52538,-137395,-72.3,394152,342,1332
주간 박스오피스,20180101~20180107,201801,10,10,-3,OLD,20174846,뽀로로 극장판 공룡섬 대모험,2017-12-07,291952700,0.5,-565832300,-66.0,6140841300,38931,-74618,-65.7,812674,195,1031
주간 박스오피스,20180108~20180114,201802,1,1,1,OLD,20170590,1987,2017-12-27,13797498013,33.2,-3796220882,-21.6,46645220945,1697548,-449673,-20.9,5786846,1122,30794
주간 박스오피스,20180108~20180114,201802,2,2,-1,OLD,20150976,신과함께-죄와 벌,2017-12-20,10715059400,25.8,-13506024505,-55.8,103286639737,1341787,-1620977,-54.7,12844046,1182,29884
주간 박스오피스,20180108~20180114,201802,3,3,18,OLD,20179985,코코,2018-01-11,6941628696,16.7,6914362696,25358.9,7006704696,843778,840678,27118.6,849975,1177,14907
주간 박스오피스,20180108~20180114,201802,4,4,-1,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,5010559491,12.1,-2310751159,-31.6,12352965141,624447,-267523,-30.0,1518991,736,17258
주간 박스오피스,20180108~20180114,201802,5,5,-1,OLD,20177104,페르디난드,2018-01-03,983446600,2.4,-1629907700,-62.4,3609050900,140234,-213875,-60.4,496001,568,5535
주간 박스오피스,20180108~20180114,201802,6,6,0,OLD,20179462,위대한 쇼맨,2017-12-20,1147426300,2.8,-982622100,-46.1,9934501900,139590,-117709,-45.7,1211474,377,4057
주간 박스오피스,20180108~20180114,201802,7,7,56,OLD,20173547,다운사이징,2018-01-11,1044014204,2.5,1041656204,44175.4,1047364204,125041,124779,47625.6,125427,511,5554
주간 박스오피스,20180108~20180114,201802,8,8,-3,OLD,20170402,강철비,2017-12-14,665143200,1.6,-2045373700,-75.5,35370557666,85503,-250932,-74.6,4436231,454,4028
주간 박스오피스,20180108~20180114,201802,9,9,-1,OLD,20176947,원더,2017-12-27,257383800,0.6,-273212745,-51.5,1420370045,32143,-33862,-51.3,179828,149,1524
주간 박스오피스,20180108~20180114,201802,10,10,58,OLD,20177602,"쏘아올린 불꽃, 밑에서 볼까? 옆에서 볼까?",2018-01-11,170354400,0.4,168610400,9668.0,172098400,21833,21615,9915.1,22051,390,2629
주간 박스오피스,20180115~20180121,201803,1,1,19,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,10541082563,25.5,10500277263,25732.6,10581887863,1262230,1258504,33776.3,1265956,1090,21097
주간 박스오피스,20180115~20180121,201803,2,2,1,OLD,20179985,코코,2018-01-11,7391368137,17.8,449739441,6.5,14398072833,953047,109269,12.9,1803022,1009,18965
주간 박스오피스,20180115~20180121,201803,3,3,8,OLD,20176104,그것만이 내 세상,2018-01-17,7378459690,17.8,7297426690,9005.5,7479660690,898362,888614,9115.9,910369,861,17397
주간 박스오피스,20180115~20180121,201803,4,4,-3,OLD,20170590,1987,2017-12-27,7093717800,17.1,-6703780213,-48.6,53738938745,881320,-816228,-48.1,6668166,1042,22423
주간 박스오피스,20180115~20180121,201803,5,5,-3,OLD,20150976,신과함께-죄와 벌,2017-12-20,5513198900,13.3,-5201860500,-48.5,108799838637,698078,-643709,-48.0,13542124,948,17570
주간 박스오피스,20180115~20180121,201803,6,6,-2,OLD,20171909,쥬만지: 새로운 세계,2018-01-03,1283654723,3.1,-3726904768,-74.4,13636619864,165659,-458788,-73.5,1684650,632,7163
주간 박스오피스,20180115~20180121,201803,7,7,-1,OLD,20179462,위대한 쇼맨,2017-12-20,564591500,1.4,-582834800,-50.8,10499093400,68998,-70592,-50.6,1280472,237,1821
주간 박스오피스,20180115~20180121,201803,8,8,-3,OLD,20177104,페르디난드,2018-01-03,178083400,0.4,-805363200,-81.9,3787134300,27245,-112989,-80.6,523246,318,1306
주간 박스오피스,20180115~20180121,201803,9,9,0,OLD,20176947,원더,2017-12-27,183718000,0.4,-73665800,-28.6,1604088045,24946,-7197,-22.4,204774,95,962
주간 박스오피스,20180115~20180121,201803,10,10,-3,OLD,20173547,다운사이징,2018-01-11,178664900,0.4,-865349304,-82.9,1226029104,23387,-101654,-81.3,148814,451,2609
주간 박스오피스,20180122~20180128,201804,1,1,2,OLD,20176104,그것만이 내 세상,2018-01-17,8721095062,27.7,1342635372,18.2,16200755752,1067403,169041,18.8,1977772,956,24071
주간 박스오피스,20180122~20180128,201804,2,2,0,OLD,20179985,코코,2018-01-11,5888043583,18.7,-1503324554,-20.3,20286116416,753208,-199839,-21.0,2556230,1025,17417
주간 박스오피스,20180122~20180128,201804,3,3,-2,OLD,20175054,메이즈 러너: 데스 큐어,2018-01-17,5646675862,17.9,-4894406701,-46.4,16228563725,687759,-574471,-45.5,1953715,971,22157
주간 박스오피스,20180122~20180128,201804,4,4,1,OLD,20150976,신과함께-죄와 벌,2017-12-20,3247941800,10.3,-2265257100,-41.1,112047780437,406085,-291993,-41.8,13948209,704,12272
주간 박스오피스,20180122~20180128,201804,5,5,-1,OLD,20170590,1987,2017-12-27,2868579900,9.1,-4225137900,-59.6,56607518645,357767,-523553,-59.4,7025933,689,13675
주간 박스오피스,20180122~20180128,201804,6,6,29,OLD,20178230,커뮤터,2018-01-24,1808417755,5.7,1802514755,30535.6,1819420755,221543,220646,24598.2,223178,575,10564
주간 박스오피스,20180122~20180128,201804,7,7,11,OLD,20168161,1급기밀,2018-01-24,1263481000,4.0,1227121500,3375.0,1333325500,155662,150971,3218.3,164380,512,6901
주간 박스오피스,20180122~20180128,201804,8,8,-1,OLD,20179462,위대한 쇼맨,2017-12-20,321215200,1.0,-243376300,-43.1,10820308600,38807,-30191,-43.8,1319279,144,1248
