영화 코드,영화명(국문),영화명(영문),제작연도,개봉일,영화유형,제작상태,제작국가,영화장르,대표 제작국가,대표 장르,영화감독,제작사 코드,제작사명
20192462,마리아 칼라스: 세기의 디바,Maria by Callas: In Her Own Words,2017,20190711,장편,개봉,프랑스,다큐멘터리,프랑스,다큐멘터리,[{'peopleNm': '톰 볼프'}],정보 없음,정보 없음
20172305,달나라에 사는 여인,From the Land of the Moon,2017,20191219,장편,개봉,프랑스,"드라마,멜로/로맨스",프랑스,드라마,[{'peopleNm': '니콜 가르시아'}],정보 없음,정보 없음
20193265,지구 최후의 밤,Long Day's Journey Into Night,2018,20190725,장편,개봉,중국,"드라마,미스터리",중국,드라마,[{'peopleNm': '비간'}],정보 없음,정보 없음
20194447,룸싸롱 : 맛있는 서비스 2 무삭제,,2019,20191224,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '김성종'}],정보 없음,정보 없음
20194446,룸싸롱 : 맛있는 서비스 2,,2019,20190930,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '김성종'}],정보 없음,정보 없음
20195855,내 아내의 언니 3 무삭제,,2018,20190614,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '조태호'}],정보 없음,정보 없음
20184566,내 아내의 언니 3,,2018,20190124,장편,개봉,한국,"성인물(에로),멜로/로맨스",한국,성인물(에로),[{'peopleNm': '조태호'}],정보 없음,정보 없음
20199981,눈의 여왕4,The Snow Queen: Mirrorlands,2019,20191224,장편,개봉,러시아,"애니메이션,가족,판타지,어드벤처",러시아,애니메이션,"[{'peopleNm': '로버트 렌스'}, {'peopleNm': '알렉세이 트시칠린'}]",정보 없음,정보 없음
20199735,유랑지구,The Wandering Earth,2017,20190418,장편,개봉,중국,SF,중국,SF,[{'peopleNm': '프란트 궈'}],정보 없음,정보 없음
20194066,열여섯의 봄,The Crossing,2018,20191107,장편,개봉,중국,드라마,중국,드라마,[{'peopleNm': '바이 슈에'}],정보 없음,정보 없음
20192206,백두산,ASHFALL,2019,20191219,장편,개봉,한국,"어드벤처,드라마",한국,어드벤처,"[{'peopleNm': '이해준'}, {'peopleNm': '김병서'}]",정보 없음,정보 없음
20181198,보희와 녹양,A Boy and Sungreen,2018,20190529,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '안주영'}],정보 없음,정보 없음
20169284,이태원,Itaewon,2016,20191205,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '강유가람'}],정보 없음,정보 없음
20183867,알라딘,Aladdin,2018,20190523,장편,개봉,미국,"어드벤처,가족,판타지",미국,어드벤처,[{'peopleNm': '가이 리치'}],정보 없음,정보 없음
20191604,애프터,After,2019,20190822,장편,개봉,미국,"드라마,멜로/로맨스",미국,드라마,[{'peopleNm': '제니 게이지'}],정보 없음,정보 없음
20185361,두번할까요,"LOVE, AGAIN",2019,20191017,장편,개봉,한국,"코미디,멜로/로맨스",한국,코미디,[{'peopleNm': '박용집'}],정보 없음,정보 없음
20185161,나를 찾아줘,Bring Me Home,2019,20191127,장편,개봉,한국,스릴러,한국,스릴러,[{'peopleNm': '김승우'}],정보 없음,정보 없음
20188393,"다시, 봄","Spring, Again",2018,20190417,장편,개봉,한국,"드라마,판타지",한국,드라마,"[{'peopleNm': '정용주'}, {'peopleNm': '정용주'}]",정보 없음,정보 없음
20195878,더 빌리지,Dachra,2018,20191107,장편,개봉,기타,공포(호러),기타,공포(호러),[{'peopleNm': '압델하미드 부크낙'}],정보 없음,정보 없음
20198414,시동,START-UP,2019,20191218,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '최정열'}],정보 없음,정보 없음
20174169,기묘한 가족,THE ODD FAMILY : ZOMBIE ON SALE,2018,20190213,장편,개봉,한국,"코미디,가족",한국,코미디,[{'peopleNm': '이민재'}],정보 없음,정보 없음
20190280,날씨의 아이,Weathering With You,2019,20191030,장편,개봉,일본,"애니메이션,판타지,멜로/로맨스",일본,애니메이션,[{'peopleNm': '신카이 마코토'}],정보 없음,정보 없음
20198303,정의심판,Justice Judgment,2019,20191017,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '조성현'}],정보 없음,정보 없음
20190470,이타미 준의 바다,The Sea of Itami Jun,2019,20190815,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '정다운'}],정보 없음,정보 없음
20175407,우상,Idol,2018,20190320,장편,개봉,한국,스릴러,한국,스릴러,[{'peopleNm': '이수진'}],정보 없음,정보 없음
20184133,어제 일은 모두 괜찮아,The Fault Is Not Yours,2019,20191121,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이성한'}],정보 없음,정보 없음
20181103,벌새,House of Hummingbird,2018,20190829,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김보라'}],정보 없음,정보 없음
20176251,내안의 그놈,The Dude in Me,2018,20190109,장편,개봉,한국,"판타지,코미디",한국,판타지,[{'peopleNm': '강효진'}],정보 없음,정보 없음
20181434,신의 한 수: 귀수편,The Divine Move 2: The Wrathful,2019,20191107,장편,개봉,한국,"범죄,액션",한국,범죄,[{'peopleNm': '리건'}],정보 없음,정보 없음
20182530,극한직업,Extreme Job,2018,20190123,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '이병헌'}],정보 없음,정보 없음
20195002,블랙머니,BLACK MONEY,2019,20191113,장편,개봉,한국,"범죄,드라마",한국,범죄,[{'peopleNm': '정지영'}],정보 없음,정보 없음
20197394,체크 히어로,Checkered Ninja,2018,20191023,장편,개봉,덴마크,"애니메이션,액션,어드벤처",덴마크,애니메이션,"[{'peopleNm': '앤더스 마테센'}, {'peopleNm': '토르비욘 크리스토퍼센'}]",정보 없음,정보 없음
20197601,마법안개의 비밀: 황금 보물선을 찾아라,Captain Morten and the Spider Queen,2018,20191114,장편,개봉,"에스토니아,아일랜드,영국,벨기에",애니메이션,에스토니아,애니메이션,[{'peopleNm': '카스파 앤시스'}],정보 없음,정보 없음
20190861,트리플 스렛,Triple Threat,2019,20190605,장편,개봉,"태국,중국,미국","액션,스릴러",태국,액션,[{'peopleNm': '제시 V. 존슨'}],정보 없음,정보 없음
20194921,100일 동안 100가지로 100퍼센트 행복찾기,100 dinge,2018,20190912,장편,개봉,독일,코미디,독일,코미디,[{'peopleNm': '플로리안 데이비드 핏츠'}],정보 없음,정보 없음
20193642,캐리tv 러브콘서트 더 무비,CarrieTV LOVE CONCERT : THE MOVIE ,2019,20190807,장편,개봉,한국,공연,한국,공연,"[{'peopleNm': '정귀호'}, {'peopleNm': '이민환'}, {'peopleNm': '석진욱'}]",정보 없음,정보 없음
20183407,버티고,Vertigo,2019,20191016,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '전계수'}],정보 없음,정보 없음
20172464,앨리스 죽이기,To Kill Alice,2017,20190808,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김상규'}],정보 없음,정보 없음
20198823,스마트폰을 떨어뜨렸을 뿐인데,Stolen Identity,2018,20190404,장편,개봉,일본,"스릴러,미스터리,드라마",일본,스릴러,[{'peopleNm': '나카타 히데오'}],정보 없음,정보 없음
20183137,동명이인 프로젝트 시즌2,TWO PERSON AT THE SAME TOWN SE2,2018,20190704,옴니버스,개봉,한국,기타,한국,기타,[{'peopleNm': '이경원'}],정보 없음,정보 없음
20197691,잃어버린 세계를 찾아서,Missing Link,2019,20191009,장편,개봉,미국,"애니메이션,어드벤처",미국,애니메이션,[{'peopleNm': '크리스 버틀러'}],정보 없음,정보 없음
20188462,감쪽같은 그녀,A Little Princess,2019,20191204,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '허인무'}],정보 없음,정보 없음
20181168,메기,Maggie,2018,20190926,장편,개봉,한국,"미스터리,코미디",한국,미스터리,[{'peopleNm': '이옥섭'}],정보 없음,정보 없음
20185201,아빠는 예쁘다,Dad is Pretty,2017,20191121,장편,개봉,한국,"가족,코미디",한국,가족,"[{'peopleNm': '김승협'}, {'peopleNm': '박수민'}]",정보 없음,정보 없음
20196653,유정 - 스며들다,,2018,20190424,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,"[{'peopleNm': '황일'}, {'peopleNm': '황일'}]",정보 없음,정보 없음
20191302,우리 지금 만나,Let Us Meet Now,2018,20190529,옴니버스,개봉,한국,드라마,한국,드라마,"[{'peopleNm': '김서윤'}, {'peopleNm': '강이관'}, {'peopleNm': '부지영'}]",정보 없음,정보 없음
20193013,극장판 샤이닝스타:새로운 루나퀸의 탄생!,Shining Star: Lunar Queen,2019,20190718,장편,개봉,한국,애니메이션,한국,애니메이션,"[{'peopleNm': '박일호'}, {'peopleNm': '정지훈'}, {'peopleNm': '이승호'}]",정보 없음,정보 없음
20198123,아틱,ARCTIC,2017,20190327,장편,개봉,아이슬란드,드라마,아이슬란드,드라마,[{'peopleNm': '조 페나'}],정보 없음,정보 없음
20198603,페이트 스테이 나이트 헤븐즈필 제2장 로스트 버터플라이,Fate/stay night [Heaven's Feel] II.lost butterfly,2019,20190321,장편,개봉,일본,"애니메이션,액션,판타지",일본,애니메이션,[{'peopleNm': '스도 토모노리'}],정보 없음,정보 없음
20191105,나만 없어 고양이,"Hello, My Cat",2019,20190822,옴니버스,개봉,한국,"가족,판타지,드라마",한국,가족,"[{'peopleNm': '복운석'}, {'peopleNm': '신혜진'}]",정보 없음,정보 없음
20199448,어린 의뢰인,My First Client,2019,20190522,장편,개봉,한국,"드라마,가족",한국,드라마,[{'peopleNm': '장규성'}],정보 없음,정보 없음
20196284,윤희에게,Moonlit Winter,2019,20191114,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '임대형'}],정보 없음,정보 없음
20191371,디아스포라의 노래 : 아리랑 로드 ,Song of Diaspora : Arirang Road,2019,20191212,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '이규철'}],정보 없음,정보 없음
20196732,헤로니모,Jeronimo,2019,20191121,장편,개봉,"한국,미국",다큐멘터리,한국,다큐멘터리,[{'peopleNm': '전후석'}],정보 없음,정보 없음
20196601,항거:유관순 이야기,A Resistance,2018,20190227,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '조민호'}],정보 없음,정보 없음
20193928,나의 노래는 멀리멀리,"Free My Soul, Free My Song",2019,20191003,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '현진식'}],정보 없음,정보 없음
20199161,사이코패스 시너스 오브 더 시스템 케이스2: 퍼스트 가디언,PSYCHO-PASS SINNERS OF THE SYSTEM Case 2: First Guardian,2019,20191026,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '시오타니 나오요시'}],정보 없음,정보 없음
20199107,사이코패스 시너스 오브 더 시스템 케이스1: 죄와 벌,PSYCHO-PASS SINNERS OF THE SYSTEM Case 1: Crime and Punishment,2019,20191026,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '시오타니 나오요시'}],정보 없음,정보 없음
20185784,나의 특별한 형제,Inseparable Bros,2018,20190501,장편,개봉,한국,"드라마,코미디",한국,드라마,[{'peopleNm': '육상효'}],정보 없음,정보 없음
20198948,두 교황,The Two Popes,2019,20191211,장편,개봉,"미국,영국,이탈리아,아르헨티나",드라마,미국,드라마,[{'peopleNm': '페르난도 메이렐레스'}],정보 없음,정보 없음
20190703,우리집,The House of Us,2019,20190822,장편,개봉,한국,"드라마,가족",한국,드라마,[{'peopleNm': '윤가은'}],정보 없음,정보 없음
20180868,뺑반,Hit-and-Run Squad,2018,20190130,장편,개봉,한국,"범죄,액션",한국,범죄,[{'peopleNm': '한준희'}],정보 없음,정보 없음
20183391,앵커,Anchor,2018,20191128,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '최정민'}],정보 없음,정보 없음
20198430,나이브스 아웃,KNIVES OUT,2018,20191204,장편,개봉,미국,"미스터리,스릴러",미국,미스터리,[{'peopleNm': '라이언 존슨'}],정보 없음,정보 없음
20186324,언더독,Underdog,2018,20190116,장편,개봉,한국,애니메이션,한국,애니메이션,"[{'peopleNm': '오성윤'}, {'peopleNm': '이춘백'}]",정보 없음,정보 없음
20180442,사자,The Divine Fury,2018,20190731,장편,개봉,한국,"미스터리,액션,판타지,공포(호러)",한국,미스터리,[{'peopleNm': '김주환'}],정보 없음,정보 없음
20198201,"오늘, 우리","Today, Together",2019,20191031,옴니버스,개봉,한국,드라마,한국,드라마,"[{'peopleNm': '조은지'}, {'peopleNm': '부은주'}, {'peopleNm': '송예진'}, {'peopleNm': '곽은미'}, {'peopleNm': '조은지'}]",정보 없음,정보 없음
20193601,장사리 : 잊혀진 영웅들,Battle of Jangsari,2019,20190925,장편,개봉,한국,전쟁,한국,전쟁,"[{'peopleNm': '곽경택'}, {'peopleNm': '김태훈'}]",정보 없음,정보 없음
20197441,재혼의 기술,Remarriage Skills,2019,20191017,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,[{'peopleNm': '조성규'}],정보 없음,정보 없음
20190531,은지: 돌이킬 수 없는 그녀 ,Eun Ji,2019,20191219,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,[{'peopleNm': '구모'}],정보 없음,정보 없음
20199346,우키시마호,Ukishima Maru Survivor,2019,20190919,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김진홍'}],정보 없음,정보 없음
20196285,오만,Huris,2019,20190905,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '지일주'}],정보 없음,정보 없음
20191106,영화로운 나날,Film Adventure,2019,20191212,장편,개봉,한국,"멜로/로맨스,드라마,판타지",한국,멜로/로맨스,[{'peopleNm': '이상덕'}],정보 없음,정보 없음
20194456,양자물리학,By Quantum Physics: A Nightlife Venture,2019,20190925,장편,개봉,한국,범죄,한국,범죄,[{'peopleNm': '이성태'}],정보 없음,정보 없음
20193669,애월,Moonfishing in Aewol,2019,20190926,장편,개봉,한국,"멜로/로맨스,드라마",한국,멜로/로맨스,[{'peopleNm': '박철우'}],정보 없음,정보 없음
20195621,아직 지나지 않은 여름,Still Summer,2017,20191101,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '윤형철'}],정보 없음,정보 없음
20180902,아워 바디,Our Body,2018,20190926,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '한가람'}],정보 없음,정보 없음
20188121,수퍼 디스코,Super Disco,2018,20191128,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '이주호'}],정보 없음,정보 없음
20183848,수상한 이웃,Rainbow Playground,2019,20191009,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '이상훈'}],정보 없음,정보 없음
20190678,삽질,Rivercide: The Secret Six,2018,20191114,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김병기'}],정보 없음,정보 없음
20149501,사선의 끝,The Threshold of Death,2019,20191030,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이은상'}],정보 없음,정보 없음
20174266,여수 밤바다,The Night View of the Ocean in Yeosu,2017,20191010,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '정형석'}],정보 없음,정보 없음
20191783,열두 번째 용의자,The 12th Suspect,2019,20191010,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,[{'peopleNm': '고명성'}],정보 없음,정보 없음
20192904,탈출,,2019,20191219,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이숭환'}],정보 없음,정보 없음
20186707,오늘도 위위,The Journey of the 12 Cats,2018,20191017,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '박범준'}],정보 없음,정보 없음
20198981,우리 누나 친구 무삭제,,2019,20191024,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김부곤'}],정보 없음,정보 없음
20193828,북간도의 십자가,,2019,20191017,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '반태경'}],정보 없음,정보 없음
20184483,퍼펙트맨,Man of Men,2019,20191002,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '용수'}],정보 없음,정보 없음
20184243,판소리 복서,My Punch-Drunk Boxer,2019,20191009,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '정혁기'}],정보 없음,정보 없음
20195041,폐교,,2018,20190905,장편,개봉,한국,"공포(호러),미스터리",한국,공포(호러),[{'peopleNm': '최효원'}],정보 없음,정보 없음
20191029,82년생 김지영,"KIM JI-YOUNG, BORN 1982 ",2019,20191023,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김도영'}],정보 없음,정보 없음
20193625,며느리의 남자 무삭제,,2019,20191031,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '김환'}],정보 없음,정보 없음
20195561,행동하는 양심 김대중,President,2019,20191128,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '신상민'}],정보 없음,정보 없음
20187322,"힘을 내요, 미스터 리","CHEER UP, MR. LEE",2019,20190911,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '이계벽'}],정보 없음,정보 없음
20181096,마왕의 딸 이리샤,"Ireesha, The Daughter of Elf-king",2018,20190926,장편,개봉,한국,애니메이션,한국,애니메이션,[{'peopleNm': '장형윤'}],정보 없음,정보 없음
20181087,호흡,Clean Up,2018,20191219,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '권만기'}],정보 없음,정보 없음
20181114,라스트 씬,Last Scene,2018,20191212,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '박배일'}],정보 없음,정보 없음
20189647,"동물, 원","Garden, Zoological",2018,20190905,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '왕민철'}],정보 없음,정보 없음
20183744,니나 내나,Family Affair,2019,20191030,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이동은'}],정보 없음,정보 없음
20181109,녹차의 중력,Gravity of the Tea,2018,20191128,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '정성일'}],정보 없음,정보 없음
20183424,기억할 만한 지나침,Ephemerals to Remember,2018,20191219,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '박영임'}],정보 없음,정보 없음
20193821,극장판 헬로카봇 : 달나라를 구해줘!,Hello Carbot the Movie: Save the Moon,2019,20190904,장편,개봉,한국,애니메이션,한국,애니메이션,"[{'peopleNm': '최신규'}, {'peopleNm': '김진철'}]",정보 없음,정보 없음
20196405,극장판 타오르지마 버스터-블랙어썰트의 귀환,The Return of Dark Assault,2019,20191205,장편,개봉,한국,"코미디,애니메이션,액션,어드벤처",한국,코미디,[{'peopleNm': '조영광'}],정보 없음,정보 없음
20181199,계절과 계절 사이,Between the Seasons,2018,20191003,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '김준식'}],정보 없음,정보 없음
20198978,갈까부다,Wish You Were Here,2018,20190901,장편,개봉,한국,"다큐멘터리,가족,멜로/로맨스",한국,다큐멘터리,[{'peopleNm': '고봉수'}],정보 없음,정보 없음
20190385,웃는남자 감독판,,2018,20191129,장편,개봉,한국,공연,한국,공연,[{'peopleNm': '김수기'}],정보 없음,정보 없음
20195920,가장 보통의 연애,Crazy Romance,2019,20191002,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,[{'peopleNm': '김한결'}],정보 없음,정보 없음
20183072,어멍,Eomung,2018,20191121,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '고훈'}],정보 없음,정보 없음
20198182,아내를 죽였다,Killed My Wife,2019,20191211,장편,개봉,한국,"스릴러,액션",한국,스릴러,[{'peopleNm': '김하라'}],정보 없음,정보 없음
20194621,아직 사랑하고 있습니까?,HOW TO LIVE IN THIS WORLD,2019,20191204,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '신양중'}],정보 없음,정보 없음
20195083,너의 여자친구,My Bossy Girl,2018,20191204,장편,개봉,한국,"코미디,멜로/로맨스,드라마",한국,코미디,[{'peopleNm': '이장희'}],정보 없음,정보 없음
20181205,영하의 바람,Sub-zero Wind,2018,20191114,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김유리'}],정보 없음,정보 없음
20196705,집 이야기,I Am Home,2019,20191128,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '박제범'}],정보 없음,정보 없음
20184341,얼굴없는 보스,The Faceless Boss,2019,20191121,장편,개봉,한국,"액션,드라마",한국,액션,"[{'peopleNm': '송창용'}, {'peopleNm': '송경용'}]",정보 없음,정보 없음
20183041,삼촌,The Uncle,2017,20191128,장편,개봉,한국,"미스터리,스릴러",한국,미스터리,[{'peopleNm': '김형진'}],정보 없음,정보 없음
20199564,접전: 갑을 전쟁,Driving With My Boss,2019,20191121,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '지성원'}],정보 없음,정보 없음
20181164,카센타,NAILED,2019,20191127,장편,개봉,한국,"범죄,코미디",한국,범죄,"[{'peopleNm': '하윤재'}, {'peopleNm': '하윤재'}]",정보 없음,정보 없음
20196781,우리를 갈라놓는 것들,Things That Do Us Part,2019,20191128,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '임흥순'}],정보 없음,정보 없음
20199781,지금 이순간,,2019,20191212,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이수성'}],정보 없음,정보 없음
20198435,첫잔처럼,,2019,20191011,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '백승환'}],정보 없음,정보 없음
20190164,더하우스,,2019,20191212,장편,개봉,한국,"스릴러,미스터리,공포(호러)",한국,스릴러,[{'peopleNm': '박균이'}],정보 없음,정보 없음
20188750,나쁜 녀석들: 더 무비,The Bad Guys: Reign of Chaos,2019,20190911,장편,개봉,한국,"범죄,액션",한국,범죄,[{'peopleNm': '손용호'}],정보 없음,정보 없음
20183782,기생충,PARASITE,2019,20190530,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '봉준호'}],정보 없음,정보 없음
20194191,본 투 드라이브 ,Born2Drive,2019,20191212,장편,개봉,노르웨이,다큐멘터리,노르웨이,다큐멘터리,[{'peopleNm': '다니엘 파레'}],정보 없음,정보 없음
20193275,브링 더 소울 : 더 무비,BRING THE SOUL : THE MOVIE,2020,20190807,장편,개봉,한국,기타,한국,기타,[{'peopleNm': '박준수'}],정보 없음,정보 없음
20184462,봉오동 전투,The Battle: Roar to Victory,2019,20190807,장편,개봉,한국,"사극,액션,드라마",한국,사극,[{'peopleNm': '원신연'}],정보 없음,정보 없음
20193827,블루노트 레코드,Blue Note Records: Beyond the Notes ,2018,20190815,장편,개봉,"영국,미국",다큐멘터리,영국,다큐멘터리,[{'peopleNm': '소피 후버'}],정보 없음,정보 없음
20198829,굿바이 썸머,Goodbye Summer,2019,20190725,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '박주영'}],정보 없음,정보 없음
20183096,생일,Birthday,2018,20190403,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '이종언'}],정보 없음,정보 없음
20182585,비스트,The Beast,2019,20190626,장편,개봉,한국,"범죄,스릴러",한국,범죄,[{'peopleNm': '이정호'}],정보 없음,정보 없음
20194241,토막살인범의 고백,A Young Man with High Potential,2018,20191017,장편,개봉,독일,"드라마,스릴러",독일,드라마,[{'peopleNm': '리누스 드 파올리'}],정보 없음,정보 없음
20195895,헬로우 평양,A Postcard from PyongYang,2019,20190926,장편,개봉,독일,다큐멘터리,독일,다큐멘터리,"[{'peopleNm': '그레고르 뮐러'}, {'peopleNm': '앤 르왈드'}]",정보 없음,정보 없음
20188941,악인전,"The Gangster, The Cop, The Devil",2019,20190515,장편,개봉,한국,"범죄,액션",한국,범죄,[{'peopleNm': '이원태'}],정보 없음,정보 없음
20195791,"어쩌다, 결혼",Trade Your Love,2018,20190227,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,"[{'peopleNm': '박호찬'}, {'peopleNm': '박수진'}]",정보 없음,정보 없음
20191844,킹 오브 프리즘 –샤이니 세븐 스타즈- IV 루이x신x언노운,KING OF PRISM -Shiny Seven Stars- IV ルヰ×シン×Unknown,2019,20190530,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '히시다 마사카즈'}],정보 없음,정보 없음
20190923,킹 오브 프리즘 -샤이니 세븐 스타즈- Ⅲ 레오×유우×알렉,KING OF PRISM -Shiny Seven Stars- III レオ×ユウ×アレク,2019,20190502,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '히시다 마사카즈'}],정보 없음,정보 없음
20199814,킹 오브 프리즘 –샤이니 세븐 스타즈- II 카케루x조지x미나토,KING OF PRISM -Shiny Seven Stars- II,2019,20190404,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '히시다 마사카즈'}],정보 없음,정보 없음
