영화 코드,영화명(국문),영화명(영문),제작연도,개봉일,영화유형,제작상태,제작국가,영화장르,대표 제작국가,대표 장르,영화감독,제작사 코드,제작사명
20227679,프리 철수 리,Free Chol Soo Lee,2022,20231018,장편,개봉,한국,"다큐멘터리,범죄",한국,다큐멘터리,"[{'peopleNm': '하줄리'}, {'peopleNm': '이성민'}]",정보 없음,정보 없음
20224495,폭로,Havana,2022,20230920,장편,개봉,한국,"범죄,스릴러",한국,범죄,[{'peopleNm': '홍용호'}],정보 없음,정보 없음
20225824,치악산,Mount CHIAK,2023,20230913,장편,개봉,한국,"공포(호러),미스터리",한국,공포(호러),[{'peopleNm': '김선웅'}],정보 없음,정보 없음
20227410,천박사 퇴마 연구소: 설경의 비밀,Dr. Cheon And The Lost Talisman,2022,20230927,장편,개봉,한국,"판타지,액션",한국,판타지,[{'peopleNm': '김성식'}],정보 없음,정보 없음
20227891,지옥만세,Hail to Hell,2022,20230816,장편,개봉,한국,"어드벤처,드라마,코미디",한국,어드벤처,[{'peopleNm': '임오정'}],정보 없음,정보 없음
20211101,절해고도,A Lonely Island in the Distant Sea,2021,20230927,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김미영'}],정보 없음,정보 없음
20224667,잠,Sleep,2022,20230906,장편,개봉,한국,미스터리,한국,미스터리,[{'peopleNm': '유재선'}],정보 없음,정보 없음
20228571,작은정원,Little Garden,2022,20230712,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '이마리오'}],정보 없음,정보 없음
20231794,우리의 하루,In Our Day,2023,20231019,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '홍상수'}],정보 없음,정보 없음
20224517,용감한 시민,Brave Citizen,2022,20231025,장편,개봉,한국,"액션,드라마",한국,액션,[{'peopleNm': '박진표'}],정보 없음,정보 없음
20212350,약속,Promise,2023,20231101,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '민병훈'}],정보 없음,정보 없음
20202247,싱글 인 서울,Single in Seoul,2023,20231129,장편,개봉,한국,"멜로/로맨스,코미디",한국,멜로/로맨스,[{'peopleNm': '박범수'}],정보 없음,정보 없음
20233075,신체모음.zip,Body Parts,2022,20230830,장편,개봉,한국,공포(호러),한국,공포(호러),"[{'peopleNm': '최원경'}, {'peopleNm': '전병덕'}, {'peopleNm': '이광진'}, {'peopleNm': '지삼'}, {'peopleNm': '김장미'}, {'peopleNm': '서형우'}]",정보 없음,정보 없음
20212866,서울의 봄,12.12: THE DAY,2022,20231122,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김성수'}],정보 없음,정보 없음
20230966,사채소년,Usury Academy,2023,20231122,장편,개봉,한국,"액션,드라마",한국,액션,[{'peopleNm': '황동석'}],정보 없음,정보 없음
20234673,뽀로로 극장판 슈퍼스타 대모험,PORORO POPSTAR ADVENTURE,2023,20231213,장편,개봉,한국,애니메이션,한국,애니메이션,"[{'peopleNm': '윤제완'}, {'peopleNm': '김성민'}]",정보 없음,정보 없음
20232227,믿을 수 있는 사람,A Tour Guide,2021,20231018,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '곽은미'}],정보 없음,정보 없음
20233921,물귀신,Bottom of the Water,2022,20231109,장편,개봉,한국,"공포(호러),미스터리",한국,공포(호러),[{'peopleNm': '임지훈'}],정보 없음,정보 없음
20227522,룩앳미 터치미 키스미,Look At Me Touch Me Kiss Me,2022,20231206,장편,개봉,"한국,말레이시아,인도네시아","멜로/로맨스,코미디",한국,멜로/로맨스,"[{'peopleNm': '호 유항'}, {'peopleNm': '제나르 마에사 아유'}, {'peopleNm': '김태식'}]",정보 없음,정보 없음
20231930,독친,Toxic Parents,2022,20231101,장편,개봉,한국,"공포(호러),미스터리",한국,공포(호러),[{'peopleNm': '김수인'}],정보 없음,정보 없음
20235290,도티와 영원의 탑,Dotty and the Tower of Eternity,2023,20231227,장편,개봉,한국,애니메이션,한국,애니메이션,"[{'peopleNm': '배완'}, {'peopleNm': '양희성'}, {'peopleNm': '박인한'}]",정보 없음,정보 없음
20218935,더 문,The Moon,2023,20230802,장편,개봉,한국,"SF,액션,드라마",한국,SF,[{'peopleNm': '김용화'}],정보 없음,정보 없음
20226500,달짝지근해: 7510,HONEYSWEET,2022,20230815,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '이한'}],정보 없음,정보 없음
20212365,느티나무 아래,Under the Zelkova,2022,20231115,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '오정훈'}],정보 없음,정보 없음
20225894,뉴 노멀,NEW NORMAL,2023,20231108,장편,개봉,한국,"스릴러,드라마,코미디",한국,스릴러,[{'peopleNm': '정범식'}],정보 없음,정보 없음
20203702,노량: 죽음의 바다,Noryang: Deadly Sea ,2022,20231220,장편,개봉,한국,"사극,액션",한국,사극,[{'peopleNm': '김한민'}],정보 없음,정보 없음
20227628,나의 피투성이 연인,Birth,2022,20231115,장편,개봉,한국,"드라마,멜로/로맨스",한국,드라마,[{'peopleNm': '유지영'}],정보 없음,정보 없음
20234798,극장판 우당탕탕 은하안전단: 진정한 용기!,Let's Go! Galaxy Guards The Movie: True Courage! ,2022,20231130,장편,개봉,한국,애니메이션,한국,애니메이션,[{'peopleNm': '정지훈'}],정보 없음,정보 없음
20226897,그녀의 취미생활,Her Hobby,2023,20230830,장편,개봉,한국,"미스터리,범죄,드라마",한국,미스터리,[{'peopleNm': '하명미'}],정보 없음,정보 없음
20227525,교토에서 온 편지,A Letter from Kyoto,2022,20231206,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김민주'}],정보 없음,정보 없음
20223896,거미집,COBWEB,2022,20230927,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '김지운'}],정보 없음,정보 없음
20197122,1947 보스톤,Road to Boston,2020,20230927,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '강제규'}],정보 없음,정보 없음
20228819,30일,Love Reset,2022,20231003,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '남대중'}],정보 없음,정보 없음
20218078,납치: 사라진 메구미,The Pledge to Megumi,2020,20230923,장편,개봉,일본,드라마,일본,드라마,[],정보 없음,정보 없음
20211047,오늘 출가합니다,I Leave Home,2021,20230405,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김성환'}],정보 없음,정보 없음
20230167,아줌마,AJOOMMA,2022,20231129,장편,개봉,"한국,싱가포르",드라마,한국,드라마,[{'peopleNm': '허 슈밍'}],정보 없음,정보 없음
20231212,바람개비,Windmill,2023,20230510,장편,개봉,한국,액션,한국,액션,[{'peopleNm': '이상훈'}],정보 없음,정보 없음
20234796,비밀,Unforgivable,2023,20231213,장편,개봉,한국,"미스터리,드라마,스릴러",한국,미스터리,"[{'peopleNm': '임경호'}, {'peopleNm': '소준범'}]",정보 없음,정보 없음
20190324,3일의 휴가,Our Season,2020,20231206,장편,개봉,한국,"판타지,드라마",한국,판타지,[{'peopleNm': '육상효'}],정보 없음,정보 없음
20233203,르네에게,Dear Renée,2023,20231227,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '강승원'}],정보 없음,정보 없음
20227550,5시부터 7시까지의 주희,Juhee from 5 to 7,2022,20231108,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '장건재'}],정보 없음,정보 없음
20223609,비밀의 언덕,The Hill of Secrets,2022,20230712,장편,개봉,한국,기타,한국,기타,[{'peopleNm': '이지은'}],정보 없음,정보 없음
20224723,시간을 꿈꾸는 소녀,Girl who dreams about time,2022,20230111,장편,개봉,한국,"다큐멘터리,드라마",한국,다큐멘터리,[{'peopleNm': '박혁지'}],정보 없음,정보 없음
20231634,괴담만찬,Tastes of Horror,2023,20231018,옴니버스,개봉,한국,공포(호러),한국,공포(호러),"[{'peopleNm': '안상훈'}, {'peopleNm': '윤은경'}, {'peopleNm': '김용균'}, {'peopleNm': '임대웅'}, {'peopleNm': '채여준'}]",정보 없음,정보 없음
20231677,남은 인생 10년,The Last 10 Years,2022,20230524,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '후지이 미치히토'}],정보 없음,정보 없음
20231546,어디로 가고 싶으신가요,Where Would You Like to Go?,2023,20230705,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김희정'}],정보 없음,정보 없음
20184585,만해 한용운 님의침묵,Silence of Thy,2022,20230629,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '한명구'}],정보 없음,정보 없음
20232094,나비효과,Butterfly Effect,2022,20230622,장편,개봉,한국,"코미디,드라마,멜로/로맨스",한국,코미디,"[{'peopleNm': '민준기'}, {'peopleNm': '전원창'}]",정보 없음,정보 없음
20231021,울지마 엄마,"Don’t cry, mom",2022,20230517,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '이호경'}],정보 없음,정보 없음
20230561,연악: 나의 운명,"Yeonak, My Destiny",2022,20230810,장편,개봉,한국,"사극,드라마",한국,사극,[{'peopleNm': '박한열'}],정보 없음,정보 없음
20228926,어느 날 그녀가 우주에서,She’s from Another Planet,2022,20231122,장편,개봉,한국,"멜로/로맨스,판타지,드라마",한국,멜로/로맨스,[{'peopleNm': '구상범'}],정보 없음,정보 없음
20233528,흠뻑채운 젖은 속살,,2023,20230825,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '오오사키히로하루'}],정보 없음,정보 없음
20233435,탐욕에 젖은 섹스,,2023,20230825,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '잠파'}],정보 없음,정보 없음
20233434,탐욕스런 동침,,2023,20230825,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '오오사키히로하루'}],정보 없음,정보 없음
20233453,타락한 유부녀의 유혹,,2023,20230825,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '잠파'}],정보 없음,정보 없음
20231885,젖어버린 속살,,2022,20230601,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[],정보 없음,정보 없음
20233436,유부녀의 욕망 속살,,2023,20230825,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '오오사키히로하루'}],정보 없음,정보 없음
20233239,유부녀의 비밀스런 사정,,2023,20230825,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '오오사키히로하루'}],정보 없음,정보 없음
20232973,옆집 유부녀의 속사정,,2023,20230825,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[{'peopleNm': '오오사키히로하루'}],정보 없음,정보 없음
20232923,아버님이 채운 유부녀,,2023,20230825,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[],정보 없음,정보 없음
20239967,"자우림, 더 원더랜드","JAURIM, the Wonderland ",2023,20230607,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,"[{'peopleNm': '김지환'}, {'peopleNm': '허민'}]",정보 없음,정보 없음
20204264,콘크리트 유토피아,Concrete Utopia,2021,20230809,장편,개봉,한국,"드라마,기타",한국,드라마,[{'peopleNm': '엄태화'}],정보 없음,정보 없음
20235789,사랑의 불시착: 라이브 인 서울,CRASH LANDING ON YOU: LIVE IN SEOUL,2023,20231130,장편,개봉,한국,"드라마,멜로/로맨스,뮤지컬,공연",한국,드라마,[{'peopleNm': '박재석'}],정보 없음,정보 없음
20210684,두다다쿵: 후후섬의 비밀,Duda & Dada: The Secret of Hoohoo Island,2022,20230215,장편,개봉,한국,애니메이션,한국,애니메이션,"[{'peopleNm': '최병선'}, {'peopleNm': '김지윤'}]",정보 없음,정보 없음
20211540,듣보인간의 생존신고,Notes from the Unknown,2021,20230906,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,"[{'peopleNm': '권하정'}, {'peopleNm': '김아현'}]",정보 없음,정보 없음
20196656,돼지의 최후,The Destiny of Pigs,2023,20230815,장편,개봉준비,한국,"드라마,사극,스릴러,전쟁",한국,드라마,[{'peopleNm': '한기중'}],정보 없음,정보 없음
20061242,겨울 이야기,Winter Story,2004,20230118,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '신상옥'}],정보 없음,정보 없음
20198482,드림,Dream,2023,20230426,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '이병헌'}],정보 없음,정보 없음
20201787,손,The Hand,2021,20230621,장편,개봉,한국,"공포(호러),코미디",한국,공포(호러),[{'peopleNm': '최윤호'}],정보 없음,정보 없음
20203424,신세계로부터,From the New World,2021,20231220,장편,개봉,한국,"드라마,미스터리",한국,드라마,[{'peopleNm': '최정민'}],정보 없음,정보 없음
20231023,솔라 플라워,Solar Flower,2022,20230406,장편,개봉,한국,"드라마,액션,범죄",한국,드라마,[{'peopleNm': '한경탁'}],정보 없음,정보 없음
20231455,익스트림 페스티벌,Extreme Festival,2022,20230607,장편,개봉,한국,"코미디,드라마",한국,코미디,[{'peopleNm': '김홍기'}],정보 없음,정보 없음
20223565,다음 소희,Next Sohee,2022,20230208,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '정주리'}],정보 없음,정보 없음
20233971,돈 룩 디퍼,Don't Look Deeper,2022,20230907,장편,개봉,미국,"SF,드라마,스릴러",미국,SF,[{'peopleNm': '캐서린 하드윅'}],정보 없음,정보 없음
20235773,사랑엔 정의가 없다,,2023,20231211,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '권만회'}],정보 없음,정보 없음
20234664,그대들은 어떻게 살 것인가,The Boy and the Heron,2023,20231025,장편,개봉,일본,애니메이션,일본,애니메이션,[{'peopleNm': '미야자키 하야오'}],정보 없음,정보 없음
20233668,청춘 돼지는 외출하는 여동생의 꿈을 꾸지 않는다,Rascal Does Not Dream of a Sister Venturing Out,2023,20230831,장편,기타,일본,애니메이션,일본,애니메이션,[{'peopleNm': '마스이 소이치'}],정보 없음,정보 없음
20228560,너와 나,The Dream Songs,2023,20231025,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '조현철'}],정보 없음,정보 없음
20235980,말하고 싶은 비밀,Our Secret Diary,2023,20231213,장편,개봉,일본,멜로/로맨스,일본,멜로/로맨스,[],정보 없음,정보 없음
20229551,상견니,Someday or One Day,2022,20230125,장편,개봉,대만,"드라마,판타지,멜로/로맨스",대만,드라마,[{'peopleNm': '황천인'}],정보 없음,정보 없음
20236080,류이치 사카모토: 오퍼스,Ryuichi Sakamoto: Opus,2023,20231227,장편,개봉,일본,"공연,다큐멘터리",일본,공연,[{'peopleNm': '소라 네오'}],정보 없음,정보 없음
20236317,미끼,Bait,2023,20231214,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '윤권수'}],정보 없음,정보 없음
20235628,사위 사랑은 장모 4,,2023,20231216,장편,개봉,한국,,한국,,[],정보 없음,정보 없음
20235541,개쩔었던 일본출장기,,,20231215,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20233575,여배우들 : 바꿔할래?,,2023,20231212,장편,개봉,한국,,한국,,[],정보 없음,정보 없음
20231577,라방,Live Stream,2022,20230628,장편,개봉,한국,스릴러,한국,스릴러,[{'peopleNm': '최주연'}],정보 없음,정보 없음
20234810,흔적 없는 욕정,,2023,20231208,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '김도현'}],정보 없음,정보 없음
20234819,벌레 먹은 꿀단지,,2023,20231208,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '김도현'}],정보 없음,정보 없음
20235645,자매의 스와핑,,2023,20231229,장편,개봉,한국,,한국,,[],정보 없음,정보 없음
20235713,참을 수 없는 탐욕,,2023,20231228,장편,개봉,일본,,일본,,[],정보 없음,정보 없음
20235694,바지 내린 욕정녀,,2023,20231228,장편,개봉,일본,,일본,,[],정보 없음,정보 없음
20234949,몸으로 받은 상사,,,20231228,장편,개봉,일본,,일본,,[{'peopleNm': '히무 롯쿠'}],정보 없음,정보 없음
20236534,가녀장 시대 남편 잡는 음란한 와이프,,2023,20231227,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236596,발정난여대생들의비밀섹스,,2023,20231229,장편,개봉,한국,성인물(에로),한국,성인물(에로),[{'peopleNm': '천성준'}],정보 없음,정보 없음
20232303,우리 돈 벌레,The K-Pop Story,2023,20231228,장편,개봉,한국,코미디,한국,코미디,[{'peopleNm': '윤재연'}],정보 없음,정보 없음
20236472,헌팅： 첫 만남에 다 먹는 여자들,,2023,20231227,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236699,자식 대신 씨뿌리는 시아버지,,2023,20231227,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236577,옆집 아저씨와 같은 침대에 누워 있다,HANDOUKYOSEIKATU,2022,20231227,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[],정보 없음,정보 없음
20236559,새엄마 잠깐 거긴 안돼,MIBOUJINNO SEISEIKATU,2022,20231227,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[],정보 없음,정보 없음
20236700,물터지는 며늘아기와 불타는 시아버지,,2023,20231227,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236576,멋대로 들어온 돌싱녀 : 하고 싶어요,YOMENOHAHAOYA-03,2022,20231227,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[],정보 없음,정보 없음
20236575,남편 말고 의붓아들 : 속궁합이 잘 맞아,OTONOTUREKO,2022,20231227,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[],정보 없음,정보 없음
20236698,유부남녀 불륜천국 오피스,,2022,20231226,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236722,사내 속살 공유 중소기업,,2023,20231226,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236813,질퍽한 E컵 풍속녀,With A Girl Befriende,2022,20231222,장편,개봉,일본,"성인물(에로),멜로/로맨스",일본,성인물(에로),[],정보 없음,정보 없음
20236524,쉽게 넣는 그녀 무삭제판,,,20231222,장편,개봉,일본,,일본,,[],정보 없음,정보 없음
20236392,가랑이 채운 처형 무삭제판,,2023,20231222,장편,개봉,일본,,일본,,[],정보 없음,정보 없음
20236246,바로 그때 젖은 친구엄마 에리짱,,2023,20231221,장편,개봉,일본,성인물(에로),일본,성인물(에로),[],정보 없음,정보 없음
20236578,르네상스 필름 바이 비욘세,Renaissance: A Film by Beyoncé,2023,20231221,장편,개봉,미국,공연,미국,공연,[],정보 없음,정보 없음
20235911,남편의 S선물,,2023,20231220,장편,개봉,한국,"성인물(에로),드라마",한국,성인물(에로),[{'peopleNm': '선우용'}],정보 없음,정보 없음
20236389,아이엠 장모에요,DANNANODEATINKASA,2022,20231215,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[],정보 없음,정보 없음
20236390,며느리의 반복 된 숨소리 : 나를 흥분하게 해,NETORARETAYOMETOGIBU-02,2022,20231215,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[],정보 없음,정보 없음
20235906,젖 잘 주는 식당이모,,2023,20231215,장편,개봉,한국,"멜로/로맨스,드라마,성인물(에로)",한국,멜로/로맨스,[{'peopleNm': '김이도'}],정보 없음,정보 없음
20235927,김장원 살인사건,,2023,20231215,장편,개봉,한국,"멜로/로맨스,드라마,성인물(에로)",한국,멜로/로맨스,[{'peopleNm': '모니카'}],정보 없음,정보 없음
20236455,헐렁이는 재벌집 막내 며느리,,2023,20231212,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236473,시크릿! 홀딱 젖은 사돈,,2023,20231212,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236168,섯다!양아들 동정내음,SEISYORISURUGIBO,2022,20231211,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[],정보 없음,정보 없음
20236144,며느리의 안전한 날만 기다렸다,NETORARETAYOMETOGIBU-03,2022,20231211,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[],정보 없음,정보 없음
20236167,결국 시아버지를 세워버렸다,NETORARETAYOMETOGIBU-04,2022,20231211,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[],정보 없음,정보 없음
20236169,가사도우미의 인생 걸레질,HITOTUMANIKUYOKU-04,2022,20231211,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '우치야마 카즈오'}],정보 없음,정보 없음
20236244,나 혼자만 레벨업 : 프리뷰,SOLO LEVELING : PREVIEW,2023,20231213,장편,개봉,일본,애니메이션,일본,애니메이션,[],정보 없음,정보 없음
20235630,착한 형수 6,,2023,20231209,장편,개봉,한국,,한국,,[],정보 없음,정보 없음
20236165,양성애자 당신 아내도 맛볼래,YOBONIMISETEYARU-01,2022,20231209,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[],정보 없음,정보 없음
20236166,섹스동호회 테니스 라켓보다 크고 단단해,TENISUSAKURU-01,2022,20231209,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '우치야마 카즈오'}],정보 없음,정보 없음
20236163,반응 잘하는 양아들 속사정 있는 여관밤,ATOTUMANOIWAKU,2022,20231209,장편,개봉,일본,"멜로/로맨스,드라마",일본,멜로/로맨스,[],정보 없음,정보 없음
20236164,대물공유 세자매 세가지 맛,JIJYONOKOHIBITO,2022,20231209,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[],정보 없음,정보 없음
20236162,카나의 펫남:길에서 주운 영계 착즙,KIMIROBEXTUTO-03,2021,20231208,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '아베 신야'}],정보 없음,정보 없음
20236139,왕큰 의사쌤 왕진 서비스,TEISYUKUNATUMA,2022,20231208,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[{'peopleNm': '우치야마 카즈오'}],정보 없음,정보 없음
20236143,구멍공유 오피스:너도 꽂고 나도 꽂고,YARIKAESUWATASI,2022,20231208,장편,개봉,일본,"성인물(에로),드라마,멜로/로맨스",일본,성인물(에로),[],정보 없음,정보 없음
20235938,사랑개들,,2023,20231205,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236082,너의 정자가 먹고 싶어,너의 정자가 먹고 싶어,2023,20231205,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236191,친구 놈 대물에 신음하는 여동생,,2023,20231228,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20236206,살집 올라 풍만해진 고교 동창녀,,2023,20231228,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20217009,너의 순간,Your Moment,2020,20230816,장편,개봉,한국,멜로/로맨스,한국,멜로/로맨스,[{'peopleNm': '이상준'}],정보 없음,정보 없음
20239900,어쩌면 우린 헤어졌는지 모른다,Someone You Loved,2021,20230208,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '형슬우'}],정보 없음,정보 없음
20228895,캐리와 슈퍼콜라,CARRIE&SUPERKOLA,2022,20230118,장편,개봉,한국,애니메이션,한국,애니메이션,"[{'peopleNm': '오성윤'}, {'peopleNm': '이춘백'}]",정보 없음,정보 없음
20229424,별 볼일 없는 인생,Tales of Nobody,2022,20230112,장편,개봉,한국,"멜로/로맨스,드라마,판타지",한국,멜로/로맨스,[{'peopleNm': '서동헌'}],정보 없음,정보 없음
20200622,소년들,The Boys,2020,20231101,장편,개봉,한국,"드라마,범죄",한국,드라마,[{'peopleNm': '정지영'}],정보 없음,정보 없음
20235905,티처스 라운지,Teacher's Lounge,2023,20231227,장편,개봉,독일,드라마,독일,드라마,[{'peopleNm': '일커 카탁'}],정보 없음,정보 없음
20236045,"바다 탐험대 옥토넛 어보브 앤 비욘드: 버드, 옥토경보를 울려라!",,2023,20231227,장편,개봉,영국,애니메이션,영국,애니메이션,[],정보 없음,정보 없음
20233475,2만 종의 벌,"20,000 Species of Bees",2023,20231227,장편,개봉,스페인,드라마,스페인,드라마,[],정보 없음,정보 없음
20227553,빅슬립,Big Sleep,2022,20231122,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '김태훈'}],정보 없음,정보 없음
20235561,애첩: 궁합 좋은 며느리,,2023,20231201,장편,개봉,한국,성인물(에로),한국,성인물(에로),[],정보 없음,정보 없음
20235629,여대생 하숙집,,2023,20231202,장편,개봉,한국,,한국,,[],정보 없음,정보 없음
20227552,비닐하우스,Greenhouse,2022,20230726,장편,개봉,한국,범죄,한국,범죄,[{'peopleNm': '이솔희'}],정보 없음,정보 없음
20227676,두 사람을 위한 식탁,A Table for Two,2022,20231025,장편,개봉,한국,다큐멘터리,한국,다큐멘터리,[{'peopleNm': '김보람'}],정보 없음,정보 없음
20227528,물비늘,The Ripple,2022,20231206,장편,개봉,한국,드라마,한국,드라마,[{'peopleNm': '임승현'}],정보 없음,정보 없음
